label,body_text
y,is doin' German homework.
y,only one more exam and den im FREE!!!!!!!!...until november...
y,oww my back...today i'm like 70 or something
y,"Heh...:""God I wish that I could hide away//And find a wall to bang my brains//I'm living in a fantasy,//a nightmare dream...reality//People ride about all day//In metal boxes made away//I wish that they would drop the bomb//And kill these cunts//that don't belong! I hate people!//I hate the human race//I hate people!//I hate your ugly face//I hate people!//I hate your fucking mess//I hate people!//They hate me!""-Anti-Nowhere League"
y,Might be going to see Toy Story 3D in lunch tomorrow. XD
y,"2nd interview: Carnegie Mellon, 11-13 Feb"
y,Grandma and I had a fight yesterday about whether the owner of the restaurant sounded like Blanche or Rose from the Golden Girls. Good Times. <3
y,found out The Used put out a new album this past year. How did I miss that one?
y,Mexico City legalized gay marriage and adoptions! =)
y,is doing a week of *PROPNAME*(who lives here at the Schlesinger) posts in honor of the movie coming out on Friday.
y,"It never fails... I go to lay my son down for a nap and someone inevitably begins pounding on something, making it impossible for him to sleep."
y,is happy for New Orleans...
y,Thanks for the birthday wishes. You guys are awesome.
y,Haha the *PROPNAME* montage where he's talking about how he's a great leader and a really nice person and they're juxtaposing it with all these clips of him being a jerk... so perfect! He's still one of the guys I'm rooting for though.
y,"After the competition, went to the zoo. THE ZOO. Talked to THE ANIMALS. ""Oh my God, look at you! You are tiny! HAHA you are a FROG! Oh wow high five frog."""
y,Time to get my final wisdom tooth out :(
y,Should probably go to sleep soon..
y,VW ... ;)p hmmmmm
y,wants to escape
y,"Tell me that you're all right, and everything is all right."
y,"Well anyway, fuck it. I'm gonna die young but happy. Rather than healthy and old."
y,going to be another long and boring week. So glad i don't have to go anywhere for a few months after this weekend.
y,Finally decided on a new name for kitty! Sassafras :)
y,Date Night!  Woo Hoo!!!!!!!!!
y,1 more exam... and finishing a take-home.  It's almost over.
y,drew a blank...and put it in a frame.
y,Merry Christmas all!
y,"""No one lets charms in the vehicle in the entire United States Marine Corps."""
y,"studying in the morning, teaching after noon, then class till 10pm...I feel like my day is backwards"
y,has epically failed her english exam nd is epically even a word?
y,I have ONE homework assignment for ONE easy weekend class and I can't bring myself to do it. . .holy procrastinator. .Whats wrong with me!
y,fjuck
y,"I'm back from Atlanta, over 24 hours after I was s'posed to be...am worn the fuck out.  But had a great fuckin' time down there before the airtravel assraping!  So, yay to that! ;D"
y,is gettin rather annoyed at her innability to concentrate n get this one piece of business work finnished grrr - is resisting goin on msn though
y,I think I've finally found the right med...this must be what normal people feel like!
y,"Who wants free stuff? The more I get rid of, the less I have to move. Dresser? Coat Rack? Shelves? Desk? Bathroom Stereo? Really people, you're doing me a favor by just taking it."
y,"Been Watching Pocoyo. You know you're jealous , Bitches!"
y,2.5!
y,cuz lately im not dreamin so whats the point in sleepin? its just that at night i've got nowhere to hide.  --love me some jack's mannequin =]
y,my ID card has been found! =D
y,I just....I can't do this without family...friends. Anybody ?
y,is waiting for August 28th at 4:15. Horray for the beginning of the rest of my life!
y,"did someone already tell me the difference between news feed and live feed? Sorry, I wasn't listening"
y,didn't sleep 'til 6 am.  can't feel ma toes...
y,"Note to self: NEVER try to make candy canes or any other hard sugar candy without at least 2 other people around to immediate shape the candy and clean it off the dishes before it hardens. Otherwise, it will be stuck on everything and take repeated re-heating and scraping to get it off :("
y,"Is looking to join junior league of New Orleans, anybody know who to contact?"
y,"Upon taking a brief hiatus from facebook--holy SHIT, too many updates to read! *mind boggles*"
y,"*PROPNAME*, it's like you aimed just left of funny."
y,Smile :)
y,"Looking for someone who knows Latin, lives in the Palo Alto area, and wants to teach a small Latin II class (2 hours in the a.m., 3 times a week) for $27// hour."
y,ugg calling in sick is a surprising amount of work
y,1 to 2 weeks and im back on the road
y,is celebratin' good times!
y,Today is my 2 month birthday!
y,"Grrrrrr. WHY am I ridiculously, awkward-moment-inducingly shy sometimes?"
y,is off to Laramie for a couple days!
y,"is in for the day.  The snow is coming down steadily outside, and it's beautiful.  A little music, a little hot tea, and a little work can make this a decent day.  Any advice for clearing out a cluttered basement?"
y,"reviewin stuff, like I do ?"
y,It's pretty amazing how many hours are required to organize a presentation that is going to last no more than twenty minutes. This would be so much simpler if I could just call Haydn as a witness.
y,9am class for tomorrow is cancelled. Huzzah!
y,"""*PROPNAME* could never have Superman's baby. Do you think her fallopian tubes could handle the sperm? I guarantee he blows a load like a shotgun right through her back...The only way he could bang regular chicks is with a kryptonite condom...but that would kill him!"""
y,is officially settled in weinstein hall.  rm 428  PURPLE MONKEYS!!!!
y,misses the the sound of the wind's voice and the whispering of the tree's
y,just waiting...
y,"Oh right, there is a diction exam tomorrow. Huh."
y,is Watching *PROPNAME* XY instead of doing the mass of Computing I have to do for tomorrow.
y,"off to work, plowing sidewalks."
y,is about to cut his hair. Objections?
y,"should stop wasting her time, go to college and get a real job."
y,"Merry Christmas Eve! Being a good girl today, going to the gym and then church! ?"
y,making a class schedule when everything closes fast is hard work. blahhhh
y,My second favorite team - Arizona!!!
y,is still sick. Oh well.
y,full week+ of Fort Wayne! :D
y,I just got emailed my Ezy-Ticket to Paramore! I don't want to wait three months to see them!
y,GE = finally recovering...thank you jesus!
y,Was just blown away by a Schumann symphony...what? I don't know what to believe anymore...
y,is...
y,Thank God I don't have to see *PROPNAME* ever again!
y,is reading *PROPNAME*'s Secret Life of Bees... and watching season 3 of Dexter.
y,is excited for being able to spot the Summer Triangle. Not to be confused with the Bermuda Triangle.
y,"You weren't kidding, *PROPNAME*."
y,"Fuck you Runshaw, I want to sleep tomorrow."
y,Is it a problem if my main reason to come to Facebook now is to join groups and become a fan of things?
y,crowd surfed at *PROPNAME* and *PROPNAME*! =D
y,is off to read my book
y,"anyone wanna pay me to hang out, play video games, maybe write a screenplay, and be sarcastic?  cause that would be awesome :)"
y,has magic on the brain.
y,come to uglebo tomorrow 2230-2...
y,"Can anyone out there tell me if Jesus was EVER anointed in OIL? He was babtized in water and anointed in the Holy Spirt which is why he is called the ""anointed one"". Can anyone tell me yes or no. If yes I need scripture reference. Thank you."
y,Can't go back to STA til Thursday cause of the stupid FLU!!!
y,is bloody freezing....
y,Busybusybusy! :D Out & about is much better than in and bored!
y,GO CAVS!
y,anxious to move and thinking too much
y,R.I.P. *PROPNAME*
y,The only people who are more entertaining then rappers are wannabe rappers. (See *PROPNAME*)
y,I highly reccommend *PROPNAME*. *PROPNAME* rules.
y,Oscilando entre la infinidad de la mente y la infinidad del sueño...
y,"has made more cookies, as well as a bunch of croissants for breakfast and piggies in various blankets for tomorrow afternoon. Despite the late//early hour, this is only further awesomeness."
y,will sleep like a champion tonight.
y,"so one day, I'm going to ride a horse (Fresian to be specific) over some majestic rolling hills and *PROPNAME* is going to run behnind me with a boombox blasting epic music... i can't wait"
y,You're wicked overseer
y,had the BEST DAY EVER!!! :) I'm so happy ?
y,Just got to Thailand! Korean Air= best airlne ever! But sitting for 20 hours sucks no matter how good the movies are.
y,feels loved and appreciated...
y,needs something to do.
y,"New Bones yesterday, new Soup and Dog Whisperer tonight, and new Simpsons and Family Guy Sunday!  And I've brought my science grade up from an 84 to a 91!  WOOOO!"
y,is looking forward to a steak dinner tonight in celebration of four years together as a couple.
y,the spiders are revolting!!!!!!!!
y,Everyone should listen to Funhouse...best record I've heard in a long time!
y,"if u are a xavier student who has barely or hasn't started  the social analysis paper: we should go tell mr. gilbert that there is no way we can pull off 7 pgs by Tue.  and if you are in the same situation that i am where you've found all of the info that u can about ur topic and haven't hit 7 pgs, we should tell him that 7pgs is OVERKILL!"
y,"Sue: ok but change your pic on fb, it sucks <--- (my mother on facebook chat)  you know you look like shit when your own mother calls you out on it! lol"
y,Yesterday was so much fun... @ the Palm Springs Invite we had 2 runners win their race.  I personally came in 17th out of 60 runners in the JV race with a time of 15:05 for 2 miles.
y,is in SF to attend a two-day prep course for school. Still separated from my bride and hating every minute of it.
y,Still waiting....so glad Monday's a holiday!
y,"Saw avatar in 3D, it was awesome! Go see it everyone :)"
y,"I don't know how they did it, but Tom and Jerry have just managed to make Drowning Kittens in a sack, funny."
y,i want a pygmy marmoset
y,is watching District 9
y,*PROPNAME* fell off the couch last night and fractured the bone just above her right elbow so we spent most of the night in the ER and most of this afternoon at the orthopedics office before bringing her home in a pretty purple cast for Christmas
y,How many people aren't using their *PROPNAME* Ticket?
y,is smiling...
y,rock band and ddr.  yessss
y,Mash Potatoes were a big hit in Thailand!
y,absolutely hates AutoCAD.  Why am I still in architecture?
y,We are not who you think we are. We are Golden.
y,is really really sore from dance yesterday! I can't wait for my muscles to get stronger so I can do more crazy stuff
y,first day of high school!!
y,"Ladies and gentlemen, we are floating in space... *zoned the fuck out*"
y,"whitney museum.... media biblioteca... mañana MOMA, Union Square..."
y,"It's *PROPNAME*'s birthday in about 45 minutes, but he ""doesn't want a surprise party!"""
y,"went white water rafting today for the first time in 10 years...since senior trip at WBC! Thought of you Wilshire friends - *PROPNAME*, *PROPNAME*, *PROPNAME*, *PROPNAME*, *PROPNAME* *PROPNAME*, *PROPNAME*, *PROPNAME*, *PROPNAME*, *PROPNAME*..."
y,"i require 4 farmville gifts that are not one of the following trees//animals: peach, bananananana, date, passion fruit, pomegranate, lime, lemon, avocado, pig, duck, sheep, goat, or horse.  you shall be rewarded in the afterlife :)"
y,and mosquito bites
y,*PROPNAME*= awesomest show i've ever seen
y,GODDAMNIT!!!! FUCK YOU LINCOLN!!! Kick HIGHER! And the guy took off his helmit! We should have had a re-kick! What BS is this? AAAARRRRG!!!!!!
y,yeah... i'm in the american executive!! woo
y,is in the last day of her two-day mad dash to finish. Can she get all her work done it time???
y,is exhausted..
y,thinks people in straw houses shouldn't blow hot air...or propose a homeowner's insurance public option for that matter.
y,"just can't get down to business...curse you, homework."
y,snl tonight =]
y,hungry and got no food but it is cold out so I don't want to go out to get it! Instead I plan to put Safety Dance on repeat. yes yes i will be fed by the power of dance in a strange medieval town
y,"loving my new book!!! i recomend ""The house of night"" series to everyone!!!"
y,"is cooking home made chilli, lime and corriander burgers yummm feel like a beer and some poker just no-one to play it with :("
y,excited for my mom to get home tomorrow!! =]]
y,is thinking of a movie title; Dr. Strangehair or: How I Learned to Stop Worrying and Love the Cue Ball Look
y,is not luvin' site engineering homework tonite
y,elsker Oslo.
y,Ducks cheat at Poker.
y,prom is in # hours and still not ready......  AAHHH!
y,14 de marzo: GAURA MANTRA FEST: JACOB KARPIO GALERIA
y,is going to get busy tonight... writing a paper. :(
y,is back home... sleepy but cant sleep just yet...
y,"Eh, why the hell not:  THIS SHOULD BE INTERESTING. Lets see how honest my FB friends are. Leave a 1 word comment that you think best describes ME. It can only be 1 word. No more than 1 word. Then copy & paste this post on your wall so I can leave a word about you. Wonder how many brave friends will do this."
y,"less than 24 hours and i will be free (academically) from grading landscapes, swales, sidewalks with pitches, slope, topography models, and designing cemetery sections....good bye site engineering...i won't miss you."
y,"últimos días en buenos aires..... jardínes, warhol, cuero, y más carne!"
y,"[...well, it may not have been pretty (for the most part), but at least it's OVER!...] goodbye, fall semester '09 ~ you kicked my ass  :|"
y,"Ears are being blown out by two trombone players... sure, they're classically trained and playing Holst's ""Mars, the Bringer of War"", but it HURTS.  :P"
y,"Let's go, Jets!  C'mon!"
y,is fucking Ill.
y,"is a little upset about the amount of snow, and hopes she gets enough birthday money to visit her parents this weekend."
y,cant sleep...gonna write some more of my book!!!
y,"has 48 hours to do pretty much all her break work, clean her room, do the dishes, rearrange the furniture in her room, and practive drop spins maybe a dozen more times. XD Why not, right?"
y,a little glass vial. a little glass vial? a little glass vial.
y,S.T.E.E.L.E.R.S.
y,is off camping
y,"if u can't drive in this kind of weather, my advice to you is: GET OFF THE F'N ROAD"
y,"Been thinking about adopting a pet?? Chihuahuas arrive at the Manhattan ASPCA Wednesday Jan 13th from 12-7pm. Chichis are the PERFECT city dog, so loyal, extremely loving, highly intelligent with tough new york personality. THEY ARE AMAZING!!"
y,is going to law school. see y'all in three years.
y,watchin benny and joon =)
y,"thinks he did alright. Not necessarily kicking asterisks and taking case names, but certainly alright."
y,is a National Merit Semifinalist!!! Yay!!
y,what are other sites to look for a job (other than the obvious monster and careerbuilder)........????
y,is writing a paper that is due tomorrow... What? I should be writing it instead of writing this status? If you say so...
y,s g-ma is the coolest
y,is in lake placid and it's wonderful.
y,in Taiwan for 8 hours
y,"An Obama consultant yesterday on taxing high-value, middle class health care plans: ""We're not talking about a new tax on these people. We're saying they currently get an enormous tax break and we're going to slightly scale that back . . ."" This will likely be the talking point for any new, middle-class taxes to come."
y,is too liberal for Canandaigua.
y,Merry X-Mas!
y,is so lucky to have him. <3
y,god jul :D
y,is happy.  Simple as that.
y,Que es lo que en realidad se debe de hacer? Lo que el corazón dicta o lo que la razon te dice?
y,transformers watched....
y,pintando ojos...
y,*sigh*
y,and *PROPNAME* wants to go to the Beach!!!
y,Rain is ruining my plans...
y,suck on that nadia petrova
y,"i really miss driers, trader joe's, and whole foods."
y,needs sleep but doesn't want it to stop being tonight. Damn sleep is an awful habit.
y,has to rewrite a part of her story because she thinks she accidentally deleted it. ):
y,"WHEEEEEEEEEEEEEE!!!!!!  (She says as she continues to be nerdy on her couch. :P)  Veggin' can be good when you're having sillyfuntime! :D  ...Takin' a vote though: after cartoons, shall I play arcadey fighters, RPGs, or go old-school?  Narrowed it down that far, but...so hard to choose hehe!"
y,"is looking into her personality type. has the same as luke skywalker, gandhi, and adam sandler, among others. is pleased."
y,Do I have a celebrity look-a-like?
y,first day of *PROPNAME* Scholars
y,The Toughest Decision of my life: Download or Sonisphere?
y,is downloading wilco and watching third rock from the sun!
y,is afraid of getting raped in the woods by a bear in a clown suit.
y,wants Sims 3... xD
y,"When I give food to the poor, they call me a saint.  When I ask why the poor have no food, they call me a communist.-*PROPNAME*"
y,Turn your lamp down low.
y,...[well i may have screwed up~yet again~but the nice people who keep watching my crash & burn routine (one semester after another) have apparently not lost patience or given up on me quite yet...]     ~i am truly grateful~
y,is still sick...day 8...hopefully by the new year i'll be well...
y,yay!!!! its almost christmas :D
y,"hm, low-signal internet? works for me."
y,"is beginning her fall semester today... Public International Law, here I come. :)"
y,went fly fishing today for the first time and LOVED it...thanks to *PROPNAME* for being such a fabulous teacher! This is the first fish I caught...a pretty big rainbow trout. We had to resuscitate him a bit when we released him back into the water...I didn't kn
y,up way too early. agh
y,"reminds those engaging in civil discourse; when you have to resort to accusations of racism, you're probably losing the debate."
y,hates being in the house. nowhere to go...ugh
y,"""I like my chicken fried, a cold beer on a friday night, a pair of jeans that fit just right, and the radio up !"""
y,"“I do not fear failure. I only fear the ""slowing up"" of the engine inside of me which is pounding, saying, ""Keep going, someone must be on top, why not you?"" ---*PROPNAME*"
y,can play Decode on the piano. :D
y,The creative is the place where no one else has ever been. You have to leave the city of your comfort and go into the wilderness of your intuition. What you'll discover will be wonderful. What you'll discover is yourself.     -*PROPNAME*
y,"Well, the fork-lift job is a no go.  Apparently, he wasn't fast enough - considering he's never driven a fork-lift before - and they don't have time to train him...on to plan B, I suppose"
y,".... and it's been so long since I've seen the ocean, guess I should."
y,"""Hakuna Matata"" is Swahili!"
y,Does anyone have a stud finder and a drill I can borrow?
y,I believe my cell phone is officially broken beyond repair.
y,"Thanks friends, I had a really special birthday :)"
y,"saw a homeless guy on the side of the road holding up a sign that said ""Why Lie, Need Beer"". Picture to be uploaded soon!"
y,will concede health care is a moral issue when the same proponents acknowledge abortion is immoral.
y,"wonders, with all this righteous indignation over a terrorist assassination program and change in tactics from pursuing the Taliban to protecting the population, when did this stop being a war?"
y,i like fire  :3
y,"Woot woot! Good week...super productive and busy, just the way I like it!!!"
y,just can't get into the Monay state of mind.
y,"just saw Thirst. It was dark when I got out, and I was by myself, so I jogged part of the way home. Hell if I know why...scary wouldn't really be the word for that movie I don't think..."
y,I <3 My Garmin Forerunner
y,LMAO ROX!!!
y,woke up to the terrible olympic news :(
y,got my trnasformers shirt. its cuute =]]
y,"If you stick with a Rubik's Cube long enough, all the sides end up Red."
y,"charlatán, -tana n, mpl -tanes  1 : chatterbox"
y,is in the Bluff!
y,had CLOGS for tea was soooo goood! now havin a beer :)
y,"Um, amy poehler is rocking my world right now. seriously, the bad date rant was HYSTERICAL. tivo that shit. and by that shit, i mean parks and recreation."
y,"Feeling quite content, in spite of all that 'ails' me. *quirks lips into a serene smile*"
y,just ate a ton of sugar woaaahhh... Explain to me again why I'm not ripped?
y,I have SO happy the Ravens are getting a good start today! I love playoff football.
y,Mondays are the new thursdays- anthony bourdain + *PROPNAME*  = forgetting your financial troubles
y,It's a lovely day in the neighbo[u]rhood when UCLA win AND the University for Spoiled Children lose :)
y,"is so careful, i cant move"
y,"""Uh, didn't ask about your hair, *PROPNAME*.""   ""You asked with your eyes, *PROPNAME*. You asked with your eyes."""
y,is planning to go to the snow on ash's holidays :)
y,GO HOUSE CLAVER!!!!!!!
y,Finally! Snow in Reedsburg. I'm so happy there's gonna be snow on my birthday!
y,cant find my phone Grrrrr i think i left it @ mum's ):
y,København
y,"Writing, then 2 chapters homework, then bed. Or just Loveline ?"
y,"Real women are not perfect, Perfect women are not Real!!!"
y,Sleeep Tomorrow. Vimto Now.
y,still writing that essay....
y,"is in Valdosta tomorrow, then to St. Augustine Saturday, then back to Valdosta Sunday, and back home to Charleston Sunday, too."
y,will be in knoxville for break. >.<'
y,"so... Dear Facebook, .. you deactive your account, and after you activate it all your groups are gone - Pleasant surprise huh!"
y,The best argument against democracy is a five-minute conversation with the average voter.
y,MAN THONG!!
y,"finally has the internet working after 3 days without it.  -.-""  withdrawal was harsh...  lol"
y,to the gallery!!!!!
y,Hoping this insane wind doesn't blow me away to Oz...those Munchkins might've gone feral by now. *shudder*
y,I wish I was in NYC and seeing *PROPNAME* tomorrow night....
y,I lost.....my ex is in a relationship before me
y,got a new shampoo//conditioner and I'm excited to shower so I can try it!
y,"[...so f@#$% happy right now..!!! never saw that coming, not in a million years...] :D  ;P  :)"
y,"someones going to get it soo bad later, UGH!!"
y,finally home from a loong day at school.
y,off to work soon so cbf!
y,I have *PROPNAME* on the brain. ugh... one of these days I will remember to write about a topic other than intellectuals in colonial eras.... UGH
y,is etching closer to becoming stir crazy..
y,"Did *PROPNAME* in 16:37, made money in Vegas, and just had his 3rd 10 hour plus day this month. Not bad...and to clarify *PROPNAME* is a Crossfit workout, *PROPNAME* get your head out of the gutter"
y,just in from a fun fall night at the harvard//brown game...harvard won..go crimson!... down with the brown!
y,Progress is made by lazy men looking for easier ways to do things.-Heinlein
y,hopes that transformers isn't sold out!
y,is sad...
y,"re: the completly redone monopoly game's utter potential failure:  So far, the Internet echo chamber's biggest criticism focuses on the new version's tight security. It seems that when it comes to Monopoly, *half the fun comes from cheating by stealing from the till when nobody's looking*, a loophole the new version closes with its fancy electronic banking."
y,"Cold weather, lack of sunshine and fog all breed pestilence... Everything seems to be taking a quick swing at me too -- never taking up residence (knock on wood), but slowly trying to knock me out with a few quick jabs and sucker punches."
y,"Yuppie (short for ""young urban professional"" or ""young upwardly-mobile professional"") [1] is a 1980s and early 1990s term for financially secure, upper-middle class young people in their 20s and early 30s.  [2]. Although its first usage was as a media catchphrase, it eventually became somewhat derogatory in nature."
y,"so *PROPNAME* has S'mores on the menu, and apparently I'm going to be forced to eat one within the next five minutes, i feel like im at a damn campfire."
y,has renewed enthusiasm for life.  I can't wait to get started on all the things that need doing.
y,found out that Jolly Pirate Donuts near her house in WV was the one shown on that Smoking Gun episode!  Awesome! ^^
y,LOVES *PROPNAME* Day <3 <3 <3
y,"I gotta ask: why pirates OR ninjas?  Why not both?  Also, two interesting concepts I've recently discovered: Horror Cakes competition on Food Network tomorrow (one of them bleeds when you cut the cake! AWESOME!)...and a children's book series I saw in the bookstore recently, called Vampirates...I dig the name, and the concept...not sure about the execution though.  Still...intriguing!"
y,is really craving some bbq! :-( I love my family but something's gonna have to change....
y,"Scifi Club meeting at Mai's tonight (7th St. and 2nd Ave., East Village) @ 8pm!!! Please send back if you can be there so we can get an idea of how many people will be there (in case we need a reservation)."
y,first time in a long time... I feel like writing...
y,OI!!!
y,is wondering how the 8lb kid and the 91lb dog will do in the back of the Altima on a road trip.  I guess we'll see!!
y,YRARBIL
y,: my head is killing me:(
y,1.5!
y,"thinks tomorrow with *PROPNAME*, *PROPNAME*, *PROPNAME*, *PROPNAME*, *PROPNAME* ? and *PROPNAME* is gunna be jokes at Dancin Dragon ;)"
y,just planned the perfect field trip. ^^
y,....black hair now =]]
y,"is tired. She would sleep, but there's a cat on her desk that requires supervision."
y,Speech is my hammer
y,J-E-T-S JETS JETS JETS!
y,WHO EATS ICE CREAM AT CHRISTMAS?!
y,amando el clima! happenstance
y,Have you met them face to face?  I hear them.  It's good enough for the blind.
y,had fun tonight at Bottom Lounge!  Nice seeing everyone. :)
y,is wishing his Kitty a happy (and momentous) two-month anniversary.
y,"thinks *PROPNAME* deserves yet another apology from Warner Brothers.  For multiple reasons.  How do you leave out the big, climactic battle scene of a book?  How does that happen?  And then you turn around and add in an entire scene that not only didn't happen, but also makes no sense whatsoever."
y,"To be nobody but yourself in a world which is doing its best, night and day, to make you everybody else means to fight the hardest battle which any human being can fight; and never stop fighting. ~e.e. cummings"
y,"when I have my own classroom, I will have a giant NO WHINING sign on the wall and every time a kid whines I'm just gonna point to it"
y,"wishes life weren't so gray-scale... There are things I fear that excite me, things I want that I'm not sure I want, things I'm doing that I wish I were not, things I should be doing that I dread, and things that I want to put off but can't wait to get over with.  WTH life, how about giving me 2+2 instead of [x^3-x^2]//[(x^2+9)^3dx]?"
y,"""The whole purpose of religion is to facilitate love and compassion, patience, tolerance, humility, forgiveness."" --H.H. the Dalai Lama"
y,Damn You Oliet.
y,is wandering about in the Alaskan wilderness like *PROPNAME*.
y,Done with 5 apps!
y,actually excited to go workout!
y,is obsessed with Maple Story again. :P.
y,has a very good feeling about where things are going. =]]
y,"Q: Will *PROPNAME* be going to Miami to watch the saints win the superbowl?  A: No, No she will not, she will be parked in her room studying for the bar exam...who's idea was it to move the test up two weeks?  hmmm....hmmmm... fml :("
y,is back from Chicago.
y,is gonna be eating various kinds of wraps for every meal for a while now.
y,can someone please hire a band of ninja assassins to kill me so i don't have to right my social analysis paper?
y,yay snow
y,wants to play some more tennis.
y,I <3 House of Pies! :D
y,"I just realized that the song ""All I wanna do is make love to you"" by Heart is about a woman picking up a stranger and seducing him in order to get a child... Wha?"
y,KISS. KISS. LICK. <3
y,wants to be able to put the wild things commercials on her ipod to watch allthetime =]
y,I find it frustrating when non friends post pictures of friends; it leaves me without the option of leaving snarky comments. *grumble*
y,dyed her hair =]
y,Facebook is very hard to navigate with everything written like a pirate. I'll just have to adjust :)
y,~ 73 pages//15000 words of continuous narrative. Almost ready for another editing phase (*PROPNAME* . . . *PROPNAME* . . .). Now we're getting into the complicated stuff . . . Fun.
y,"""It wasn't radioactive,"" the doctor said, ""it was a Brown Recluse spider."" ""Fuck that,"" I said, ""My spidey sense is tingling!"" ""That's nerve damage,"" he said."
y,"Roses are red, violets are blue, I'll fuck you with a rake."
y,feels great to be back home !!!!!!
y,needs to tie up loose ends...
y,"Hello My name is *PROPNAME*, Human Cyborg relations... :) <3 to fam for actually watching the film with me last night... classic!!"
y,"""Life is white, and I am black. Jesus and his lawyer are coming back."""
y,insomnia... :-
y,Leprechaun Pikachu!!
y,...
y,FUCK. YES.
y,actually doesn't mind coloring with markers as much as she thought. Yay for coloring vividly creepy villainesses! :D
y,Reading Rainbow was cancelled? Noooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo
y,is going home!
y,"I WILL BE COMPLETELY HONEST FOR 24 HOURS... You can ask me one question (only in my inbox). Any question, no matter how crazy, sinister or wrong it is. there is no ulterior motive, you have my full honesty, but I DARE you to put this text on your status and see what questions you get."
y,sends his blessings to those who keep the embers of freedom alight. Happy Independence Day!
y,is in Chicago for Uchi-con.  And somehow got stuck watching a game room AGAIN.
y,2 weeks left
y,doesn't think passing a bill on *PROPNAME*'s casket would legitimize killing health care for the rest of us.
y,getting organized for the week!
y,Motorola S305!!!
y,"chuck taylors, combat boots, or vintage prada penny loafers today?"
y,"I feel pretty spiffy today--befuddling my dad with random comments, doin' my weird acrobatics and dances, singin' wordless nonsense songs...alot better than medicated zombie Bev (though admittedly alot more absurd, LOL)!  Sure spices up the office though haha--as long as I don't careen into the conference table!  :D"
y,tear :`( really?...
y,long day full of yays and mehs...
y,will be up very late so she can ride with her dad to the airport to pick up her mamacita from a (as of now) 11:20 PM landing in from Illinois.
y,enjoyed the Santa Fe Arts Walk tonight!
y,jacked up my neck somehow.  this should be a good night's sleep
y,"Is still pretty much on facebook hiatus...if you message me I'll probably answer though. Otherwise, most of you know where to find me!"
y,17 soups in a hot plate
y,jahvid!
y,It's a DK kind of day. *nod*
y,is hungry.
y,"Has anyone ever told you that you must be having a case of the ""Munday's""? No.... Fuck No Man!....... I imagine you'd get your ass kicked saying something like that."
y,is SO HAPPY that my daddy ALWAYS hears and answers right on time!!! I LOVE MY JESUS and He's the only one that I need!
y,back from the doctor with many many meds
y,is in Santa Clara to see the family. Still missing the Kitty.
y,there will be no Magic Mountain fireworks on the 4th. Perhaps you guys don't want this independence thingy after all
y,I love Mondays.... can every one grasp the sarcasm in that statement. I hope so.
y,paper done with 20 minutes to spare. poptart time.
y,has discovered that is an AWFUL idea to sleep on her back.
y,our tree is naked! we can't find the skirt
y,fun fact... the foremost creationist advocate got his phd in bio chem from berktown
y,"is better, I guess, and finishing up the last Psychology essays."
y,"An extremely attractive girl whos flirty personality and curvacious figure will keep you coming back for more. She's typically a brunette but occasionally acts blonde. She enjoys long relationships and has many close guy friends. Often mistaken for a ""slut"" but really isn't. She can also be a super bitch if you get onto her bad side. ""dude, i want to hang out with that girl, shes such an *PROPNAME*"" haha"
y,"Wow, *PROPNAME*...I've never heard anything quite like that in person! My search for similar sounds has led me to *PROPNAME*, so very productive post-concert internet session. SO COOL"
y,"is on a tour of Asia. Burmese Saturdays, Japanese Sundays, Mongolian Mondays, Thai Tuesdays.... suggestions?"
y,"trying to do math hw but is distracted with other things like the shiny button on my sweater....  Shiny, i like shiny!"
y,Addicted to Les Miserables...
y,I just can't get into the swing of things today.
y,"""Friends, you shall drip rubies. You'll soon drip precious rubies."""
y,doesn't have time to worry or be nervous.
y,mMmMm!!!!! wheatens taste goOd!!!!!! :P
y,"was right. :) Today was pretty much fantastic, all around."
y,tis' the season to be jollyfa la la la la la la la latis' the season...to..be a nut case!! ha ha ha ha ha ha ha ha ha
y,just finished rewatching V for Vendetta and it rocked my sox
y,"got taught how to use the register (<3!!!~), enjoyed (500) Days of Summer, and is looking forward to going to the beach Monday."
y,abcdefghijklmnopqrstuvwxyz qwertyuiopasdfghjklzxcvbnm mnbvcxzlkjhgfdsapoiuytrewq
y,black
y,is discovering the many flavors of insomnia.
y,had a half day today!  Yay!
y,hmmm i better not fail my pass//fail...
y,ordered a real winter coat today! It's been long overdue.
y,does not want to go back to berkeley.... well except for friendzies <3
y,"wants to punch mother nature in the face....rain, fog, and drizzle for a month?!"
y,ugh....tired...hw....essay....reading...blurghhl
y,"Haagen-Dazs ""Baileys"" ice cream, straight out of the pot - the perfect accompaniment for thesis writing"
y,"COPY THIS INTO YOUR STATUS AND SEE WHAT PEOPLE RATE YOU!!!! 1=crazy, 2=i'd marry you, 3=talkative, 4=sarcastic, 5=i miss you, 6=club head, 7=moody, 8=dumb, 9=mouthy, 10=spoilt, 11=random, 12=hot, 13=funny, 14=fit, 15=amazing, 15=tough, 16=cute, 17=gf//bf type, 18=player, 19=i love you, 20=gorgeous, 21=the best, 22=cool"
y,Back
y,is angry at quizzes that post to your status!
y,Who is up to going to Washington DC for Lord of the Dance in APril?>
y,I got five on it.
y,"The only fear I have, Is my failure to adhear his path"
y,"Is having a great day so far, thanks to santa paula noon meetings. and my mom."
y,...my heart hurts.
