label,body_text
n,Spent the last 2 hours sitting in the dark happily listening to music way too loudly at 6am :)
n,watched The Hours today... what a trip.
n,"No bees, no honey; no work, no money."
n,"now I kinda wish it was snowing...just for over night, then after I am able to enjoy it over a cup of coffee then it can vanish!"
n,is feeling better...the rain cleanses...vule vooo
n,is 17 in nine days! (I missed yesterday's count down...)
n,Why do I insist on eating popsicles in winter?  OM NOM NOM
n,Big Game tonight..perfect big ten record on the line...GO GREEN!
n,has had nightmares about this *PROPNAME*'s defense before.
n,*Sigh*
n,Why do they always send the poor?
n,thanks all you reliables.  And is therefore uploading part 4!
n,"Rest in Peace Uga the Bulldog, the world of college mascots morns you today"
n,"Jesus, guide me through this day."
n,*PROPNAME* cant wait to dress up and go trick or treating!
n,is still in Fort Wayne and is excited about Crivitz this weekend! :D
n,"headed dt, cant wait to work in the morning."
n,"has a pile of Beer, many Spirits, and one can of Strongbow."
n,"is sick of removing quiz results from his news feed. Please friends, just share the ones you reeeeaaaaaaaly like."
n,"Frisky Dingo makes my chest hurt...with laughing! I need to get Season 2 STAT. Damn, I would PILLAGE for some bourbon chicken right now! Glad *PROPNAME* is finally back in town...good times man! :D"
n,had a wonderful weekend with *PROPNAME* and his family! :)
n,would like to hang out with someone today.
n,just got drunk with the Germans in his suite. Maybe there's something to grad dorms after all.
n,It’s hilarious trying to explain Easter to the Thai children. “Yeah . . so there’s this rabbit that comes to your house and hides eggs. . yes eggs . .and then you eat chocolate that’s shaped like rabbits and eggs . . and that’s how we celebrate the resurrection of Jesus Christ” haha. They either have a really confused look on their face or just laugh.
n,870//900 Math GRE
n,Is not looking forward to doing my to do list the wife left me
n,going on a run
n,waiting on my darlin' to get here.  :)
n,"is sleepy, is sooo happy and content, is so lucky to have the many wonderful people she has in her life, and is really happy to have the opportunity to have work in such a crazy economy :)"
n,has a really confusing internal dilemma. She also wonders if anyone can guess what it is.
n,s electronics are giving out.
n,"hahayz,. nag huwat sa reply. T_T"
n,is leaving for Anaheim super soon!
n,You are the fucking BEST. =)
n,working on calculus
n,"just saw a really nice house, we'll be putting a bid in asap."
n,working overnights this week
n,"URGENT!!  Does anyone want to see SONIC YOUTH with DINOSAUR JR. TONIGHT at Terminal 5 in Manhattan (show starts 8 PM)??  Sean is sick and can't go so I have a FREE TICKET to the show, which is SOLD OUT otherwise.  If you're interested, drop me a text!! 631-714-9319."
n,$500.00 for stitches?!
n,got home from shopping all evening (*PROPNAME* and kids in tow) and then wrapped presents all night...and it still isnt finished...*yawn*
n,rofl how i'm using physics regents table to do college physics hw.  oh the irony.
n,needs to stop listening to her normal playlist if she wants to stop waking up feeling like she's missed something big.
n,is excited for NBC thursdays- especially excited for community
n,"has an Autobot lunchbox, and can therefore die happy now. :) In other news, she has also spent the last three hours on an off reading a webcomic that started in 1999."
n,has found the U of Iowa anime club.  There goes my GPA.
n,cleaning the apartment...
n,ugh.
n,"One final down, two to go :)"
n,kapoy
n,(Rap performed by *PROPNAME*) Darkness falls across the land The midnite hour is close at hand Creatures crawl in search of blood To terrorize y'awl's neighborhood And whosoever shall be found Without the soul for getting down Must stand and face the hounds of hell (continued below)
n,"Breaking News: At the Atlanta Zoo, an old guy with a long white beard was caught try to lure 2 of each animal out of the exhibits.  It is also reported that he arrived in a large wooden boat..."
n,fml
n,Last days of freedom them back to where I left off...
n,There's a Flying hooker watching you hug.
n,SUPER BOWL!!!! SUPER BOWL!!!!! SUPER BOWL!!!!!!
n,"Come 12:30, I will be done with Property!  :)"
n,Darn you *PROPNAME*'s... my insides are very unhappy :(
n,decided I'm going to start reading the Sookie Stackhouse books. I NEED a new vampire story to distract me from the craziness of my real life
n,living in a haze...looking for the meaning of life and only finding darkness
n,Back from a Frances!
n,"Oh no *PROPNAME* is really sick, I even made him chicken soup yesterday, and he still is running a fever!"
n,"""Its only illegal if you get caught, assuming you're stupid enough to get caught in the first place"""
n,"Tentative Examination Schedule, Semester 1, 2009//10. ."
n,"just visited Wash. U. in St. Louis, and is VERY impressed."
n,"i'm hungry na,."
n,#NAME?
n,"Sorry I had to bail so early on Sanctuary last night, folks...sick & tired does not a fun Bev make--sittin' in the corner like ol' granny watchin' the kiddies play outside! *scrunches nose*"
n,Hopin' I'll sleep tonight! Went from one extreme to the other--sleeping all the time to not sleeping at all. What an unpleasant adventure this is being!
n,"I know Grad School is having an effect on me when I read my vending machine selection as ""C-naught"". Mmm Ritz bits."
n,Curled up on the couch watching movies with *PROPNAME* :)
n,orientation creeps closer and closer like a birthday cake on wheels.
n,snorkling is my workout for this week!
n,can't sleep . . . work will be fun tomorrow :)
n,"is happy for his gf. Congrats babe, I knew you could do it!!"
n,"gi gutom ko dah,."
n,Watching X-Men cartoons at home..I think I could do this for the rest of my life
n,anyone doing the ap us history study guide for tomorrow? if u noticed it the multiple choice questions arent where they usually are after the LO's. they're near the bottom of the list
n,and the Downtown Comedy Club weekend of awesomeness continues tonight at 8.
n,"WPT, yes please!"
n,"If you're wondering if I want you to, I want you to. So make a move, 'cause I ain't got all night.-Weezer"
n,arni :'(''''oO
n,You just gotta love checks and balances...
n,"Today's stream of consciousness: Hooray for comic books, poetry and nerds in general...forgot my phone at home today, blargh (couldn't reach me, that's why)...swamped at work...pretzels suck...missing NOLA (especially the Quarter) alot today for some reason...""the holidays"" are annoying me already...Wikipedia is addictive...so is Facebook, gods help me...!"
n,Vodka-time.
n,is mad that the store was out of wonton rolls. DO NOT FRY SPRINGROLL WRAPPERS. It will not work.
n,Mexico City!
n,Cleaning and Packing. For real this time...
n,had another solid show at the DTCC.  Love to *PROPNAME* and *PROPNAME* (and Mo in her absence) and all my funny buddies who also took the stage.
n,back from the cities
n,survived his first day of work!
n,"just for the record, kim just made me log into her account to harvest her farmville raspberries"
n,PASSED my Praxis exams with flying colors!!! Thank you *PROPNAME*'s notes for that recognition of excellence on the PLT 7-12 :) <3
n,merry  x-mas to all and lets all drink to good times
n,is at the Downtown Comedy Club tonight at 8.  Be there!
n,"anyone ever rebuild a raid array before and have tips? I've got two drives of a raid 1+0 (one from each pair i think), that need to have data recovered. Trying different recovery software at the moment (ufs recovery atm), but happy to have any advice."
n,Putting together my coverletter and resume...I think I can I think I can I think I can
n,is watching The Godfather
n,was astoundingly productive today... chipping away is a lot better method than sitting around trying to figure out how to tackle the whole mountain!
n,Sleep is for Suckas
n,learned something new about how the game is played today.
n,parade practice...worst time of the day
n,Could I be anymore bored?
n,"Holy shit, we're buried in under Lots of snow!  No escape.....  argh... the snow.. Oh god. a transformer just exploded.."
n,is at the Unerground Comedy Lounge tonight in downtown LA.   8pm.  Come if you can stand to laugh.
n,Free Bar on Thursday!!!
n,life is looking up
n,Anyone interested in going to Summerfest?
n,yea merry x-mas everi1! <3 u!
n,weeeeeee transformer explosions.
n,can't wait til New Moon!
n,"has the flu.  i was so uninclined to move that I actually watched a football game. I made due by pondering the mechanics of impact, timing and footwork in play by play cases. Also created an under 5 yard endzone score for which there is no defense, I call it the the crane technique."
n,is now a home owner. move in is saturday.  we spent last night scrubbing the place.
n,"wahhhh,. di na ko. hurot na jud ako kwarta aning AI. huhuhu"
n,"finally has some legit painkillers, hopefully my metal arm stops hurting soon! for now, i think i'm gonna watch the entire series of Entourage since I still have two days of bed rest. *PROPNAME* can help me back to health anyday ;)"
n,has no more finals.  But it keeps going uphill.
n,"Some people are like Slinkies. They don't really have a purpose, but they still bring a smile to your face when you push them down the stairs."
n,first evening in Shang hai..
n,"we are the world should not, under any circumstances, have auto-tune.  or a rap solo.  or vince vaughn."
n,super excited for: ? dinner tonight w// *PROPNAME*? manicure today ? pole dance workout class tomorrow ? Halloween!!
n,always looks on the bright side of life: our Supreme Court will now be two-thirds Catholic.
n,Does anyone have malarone (anti-malaria med) that they don't need?
n,Don't always think in a straight line
n,"(continued from above) And rot inside a corpse's shell The foulest stench is in the air The funk of forty thousand years And grizzly ghouls from every tomb Are closing in to seal your doom And though you fight to stay alive Your body starts to shiver For no mere mortal can resist The evil of the thriller (Into maniacal laugh, in deep echo)"
n,What makes *PROPNAME* so special!!  He is a QUITTER!  Watch out *PROPNAME*...
n,wonders if serfs living under a nationalized health care scheme lead healthier lifestyles mostly for fear of becoming sick//injured and having to throw themselves at the mercy of its poor services.
n,is tired of being sick. Death to all swine.
n,ok I think I worked out too much today...everything hurts...but I had fun! :)
n,sexy new laptop.  yay.
n,nervous
n,Someday
n,The trouble with being punctual is that nobody's there to appreciate it
n,would be perfectly content if forever was here.
n,"THE OWNER OF FACEBOOK HAS CONFIRMED THAT THEY WILL SEND $1 DOLLAR TO THE RESCUE FUND FOR THE HAITI EARTHQUAKE DISASTER FOR EVERY TIME THIS IS CUT AND PASTED AS A STATUS. YOU ONLY HAVE TO LEAVE IT UP FOR 1 HOUR. LET'S ALL DO IT TO SUPPORT THANKS ... true or not, it's worth a try."
n,is ready for the show tomorrow.  Pig N Whistle like usual.
n,"Everyone drank all the beer, all the spirits, But the one can of strongbow still remains!"
n,is back at work on a friday night because my boss believes himself to be an IT guy and not an attorney and broke a server.
n,Where am I?
n,Back in the 813....the place to be!
n,Woo. New glasses will be ready next week!
n,"Sand is overrated. It's just tiny, little rocks...."
n,is losing his fricken voice.
n,Strange Quarks are strange.
n,if you know someone who has or had cancer! ? All I want for Christmas is a CURE! ? Put this on your status
n,Research and then french class with awesome taped together glasses. Woo.
n,wants you all to come see him tonight at the Downtown Comedy Club.  I'm bringin the ladies up proper!  See you at 8 downtown!
n,"had to go ahead and cook some chili after *PROPNAME* made it sound so good... Homework and crossing my fingers for McDonnell, Bolling, and Cuccinelli!"
n,"going my brothers paper route again, french class, work 3:30 to close and then home where I plan to collapse."
n,"It's a beautiful day in a neighborhood, a beautiful day in a neighborhood, somewhere else in the world..."
n,needs paper filters
n,"Mister Squiggles, the light-brown version of the hamsters, has unsafe levels of antimony."
n,VILLANOVA WILDCATS > GEORGETOWN HOYAS
n,tryin' to keep the streak alive
n,Lovin' life!
n,"As it is the characteristic of great wits to say much in few words, so small wits seem to have the gift of speaking much and saying nothing."
n,I went sailing  today with the Fergies and Rich Pearsall. I polluted the Pacific a little more that it was alreaddy ;(
n,Scouty is going to the Doctor...
n,"thinks tonight was a pretty good night, even if *PROPNAME* is incapable of finding bathrooms in Strada"
n,"just booked a flight to LA this weekend, and paid a whopping $13.20 roundtrip, thanks to an eVoucher from my mom. Thanks Mom!! :-)"
n,"Holy poop on a stick, that was a long day."
n,What I didn't want: more characters on Heroes.
n,& *PROPNAME* *PROPNAME* *PROPNAME* dance on Donkey Sancturies.
n,doesnt wanna go back to work after vacation :(
n,needs everyone's BBM info.
n,Anyone looking for a roommate in Lakeview or Lincoln Park? Any help appreciated... Thanks...
n,In Toronto! I'm getting my Canadian on!
n,has learned nothing from 20 years of school.
n,"working 9:15 to close, then who knows"
n,"And every time I've held a rose, it seems I only felt the thorns"
n,Still not smoking and feeling pretty good!  Hopefully the worst is over!
n,@otakon.  Be back in the real world at some point in the far far future.
n,Tuesday is here!! Home after my property class... Happy Birthday to my MeMe Myrtle (my grandma) who is 80 years old today!!! :)  She's the best and I'm so lucky she's my grandma!
n,is wrapped up in his snuggie.
n,Training Feels good! 208.4lbs less then 10lbs and I've reach my weight goal! Nice!!!
n,is finally in Brazil after 2 whole days of travelling
n,does it actually feel like we got out early to anyone?
n,has a new old game.
n,grilling with the battalion
n,"Sex, Drugs, Rock 'n' Roll and COOKIES!"
n,is happy cause *PROPNAME* called her::):)
n,I now have a master's degree - ABT (all but thesis)!
n,Sanity is nothing more than an excuse for being boring.
n,"is pleased the American people will now have the time to read the government-run health care bill or have it interpreted for them. Apparently, this is a luxury our representatives (and President) couldn't find the time in their busy schedules to accomplis"
n,"today has been rewinding the look Speaker *PROPNAME* gave to Rep. *PROPNAME* last night and has checked back into Leviathan by Hobbes ""the life of man, solitary, poor, nasty, brutish, and short""."
n,is so tired...yawn
n,Just watched the *PROPNAME* press conference...3 years in england and he's still using a translator!...explains a lot..dont need brains to have talent
n,"~ haha, *PROPNAME* is awesome. xD"
n,"is not turning on her cell at the moment, or for the next few days- dont take it personally."
n,It's amazing that the amount of news that happens in the world every day always just exactly fits the newspaper
n,Gettin ready to take *PROPNAME* to the doctor.
n,"Whoa, OK, that was more emo than I had intended.  Sorry to get you guys worried.  Full details upcoming."
n,"I feel like I lose my best friend everytime *PROPNAME* leaves to go back home :(  Can't wait till Friday when I get to go home, too."
n,has a fair idea of how to manage the 2.5 kids cliche... She just needs a very strong gentleman named *PROPNAME* and thriteen wet napkins.
n,is on the prowl.
n,"<insert depressing, emo lyrics here>"
n,I have a new job!!!
n,is in search of the perfect margarita... :)
n,The will to win means nothing without the will to prepare
n,act + taco surf + lazer tag = one exhausted mind
n,drove to a gas station. Number of times sent into a panic behind the wheel: 6. I hate 40 mph zones. D;
n,hoping those leaving a safe trip and a lurvly Thanksgiving break.  Only a couple more hours to go!!!  XD
n,is bored in santa cruz...
n,Marathon in a few days O_O.
n,ppl in raschilla's p. 7 what was the name of the thing written by ezra pound that we had to take notes on?
n,"What the fuck, Steelers?"
n,It's getting a mite windy out there...
n,10 inches of snow within 4 hours. whoa!
n,"I just saw an...interesting...car commercial. According to said commercial, apparently ""Twilight's *PROPNAME*"" drives...a Volvo. A Volvo. A vampire...in a Volvo.* Wow...I didn't think that that character could get any lamer; I was wrong!  *No offense to Volvo owners, the cars are fine...but 'Mister (supposedly) SuperAwesome Vampire' driving one? LOL."
n,is done with art and has nothing special going on anymore. ):.
n,still Covered in Beeeees!
n,Going running down a trail of bright oranges and yellows.
n,"Hangin' with *PROPNAME*...stay awake, stay awake! *pokes self with fork*"
n,...and now back to my regularly scheduled severe dangerously-nihilistic depression. :D!!!1!1!!!1!!!!one!
n,the Ugly Truth was fantastic!
n,is struggling :( :( :( :( :(
n,everyone's starin at me feet
n,"is thankful for a warm fire, good wine and her ladies :D"
n,"when your thesis is on saddle-point model selection and matlab can't find any saddle points, you're in deep ..."
n,thanks for the birthday wishes
n,Looking forward to Beethoven G Major Concerto tonight!
n,I saw you smiling at me... was it real or just my fantasy...
n,:-DaaaaAAAAAHHHHH! tomorrow is the big day! SOOOOO excited!
n,Please fill out my survey at CA *PROPNAME* Survey Group!
n,I HAVE TOES!!!!
n,has just watched *PROPNAME* saw *PROPNAME* in half.
n,There can be no complaints from the Arsenal fans about today's results... wunna get wash off...
n,ONE.
n,The power of accurate observation is frequently called cynicism by those who don't have it
n,is sitting in Barnes and Noble :-) Yay Free WiFi!
n,Is trying to figure out everything.....
n,"""And we keep driving into the night.  It's a late goodbye, such a late goodbye.  And we keep driving into the night.  It's a late goodbye-ai-ai-yai."" Staying overnight somewhere east of Toledo.  Wonder how bad I-80 will be tomorrow."
n,We Wish You a Merry??•*¨*•.¸¸? ¸¸.•*¨*•?? Christmas??•*¨*•.¸¸? ¸¸.•*¨*•??We Wish You a Merry ??•*¨*•.¸¸? ¸¸.•*¨*•??Christmas ? ? ?We Wish You A Merry ??•*¨*•.¸¸? ¸¸.•*¨*•??Christmas ??•*¨*•.¸¸? ¸¸.•*¨*•??...And A Happy New Year!??•*¨*•.¸¸? ¸¸.•*¨*•??... Copy and paste~keep the wave going!
n,un examen francais and then work 3:30 to close and then studying for my quiz tomorrow.
n,i am now replacing my highly original baseball status with one about women's tennis: jelena jankovic thinks she's the number one tennis player?  i'd love to try whatever she's on
n,enjoyed the show at the DTCC.  Kudos to all who were on it.
n,is spending her day off watching Dexter instead of being productive like she should be...
n,kitty thinks my leg is fun to climb up.  ow.  But it's hard to be mad when the purpose of the climb is to snuggle with me :)
n,"Beverly Hills, CA or London, UK ..."
n,can't wait!
n,"Cleaning....mostly. Sort of. Things are actually getting done, I'm just not sure what!"
n,"""I do not fear death. I had been dead for billions and billions of years before I was born, and had not suffered the slightest inconvenience from it."""
n,"Well that was entertaining...got some of my dad's eggplant parm, but was treated to watching him, COMPLETELY sloshed, watch the Wizard of Oz and caterwaul all the words with both *PROPNAME* AND the wicked witch. He says the Wizard is a prick, by the way.  And, ""Look! Look, Bev, they dropped a fuckin' house on her!!"""
n,F'ing RI and its ppl
n,#NAME?
n,Sweet tendrils grasp at my breath. Enticing wisps of freedom.  Euphoria escapes in an exhalation
n,"You Are What You Eat: ""I Prefer Cheese & Crackers!"""
n,"Supposedly Hauppauge means ""land of sweet water.""  Somehow I doubt the water's very ""sweet"" anymore, considering that Hauppauge is now an industrial district..."
n,"s wireless internet keeps spazzing out every five minutes.  It's really annoying.  Actually, it's more than annoying, but I haven't gotten angry enough to start using foul language."
n,I ? Sunday
n,had a wonderful night with family and friends... the night cap was wonderful though... WEEEEE!! I got my shirt!!!
n,long live IHOP.
n,finally remembers the meaning of summertime Friday nights.
n,"had a great time in the snow, seeing ""Mr. Big"" with *PROPNAME*and *PROPNAME*, and is happily relaxing now...but such a pity about *PROPNAME*. Live life to the fullest :)"
n,looks forward to forever with *PROPNAME*. <3
n,Chocolate snow...some stay warm and others feel the cold.
n,friday yet??
n,"I now semi-own a Playstation 2 slim! I also have Singstar mics and a memory card, now I all I need are some suggestions for games a beginner can play..? I quite like Crash and Spyro..."
n,"*cough, cough* must get more cough drops! *cough*"
n,GOOO GATORS!!
n,off to find food somewhere on campus
n,Ten Movies to Watch Right Now (and some you can Instant Netflix) 1. La Vie En Rose 2. Shrink (if you love LA) 3. Paris Je'taime (if you love Paris) 3. Clay Pidgeons (*PROPNAME* is priceless) 4. Quills 5. Away We Go 6. Sunshine Cleaning 7. A League of Their Own 8. Smart People (I Heart *PROPNAME*'s Page and SJP) 9. Frost//Nixon 10. Doubt
n,"class, back to the apt. to pack, pickin' up a few necessities at Bass Pro, Dentist, then home for the weekend!! :)"
n,needs to start cleaning and packing again. Boo.
n,"is very cold, feeling jumpy, and ahhhhhhhh"
n,"My body may be a medical nightmare, but at least it leaves me hangover-free for some reason, hah!  Glad to see everyone last night...thanks all for the *loves* and for those who were kind in the face of my drunken overhonesty, oy."
n,is trying to justify his CMU education in exchange for the PSU atmosphere...not really working
n,"seems I'll be back in NYC with the BF Jan 6 and 7, hmm what to do"
n,"I am a somewhat Dark//Morbid Individual, and yet Nana makes me cringe..."
n,what the heck is wrong with my teams??
n,I want to join *PROPNAME*'s Millionaire's Club
n,"""Grave digger, when you dig my grave, could you make it shallow, so I can feel the rain."""
n,"Way to go young people, our contribution to society? ""Unfriend"" has been added to the OED."
n,can't sit on her futon because she knows as soon as she does she'll lie down and pass out. Uncomfortable rolly desk chair it is. :(
n,WHITEOUT!!
n,just got a kitten!!!  Any name ideas for the itty bitty kitty?
n,...And I Sleep
n,"En train de faire son choix de cours pour l'école... tant de programme et de possibilité, c'est vraiment pas cool ça!!!!"
n,is getting tired of long long nights on salary.
n,Totalled my car last night. Luckilly no one was injured. Thank god I have GAP insurance.  Merry Christmas
n,All MY amplifiers go to 12!!!
n,has lots to do until the 28th... so much for 100% fun summer.
n,"Practically 17. =D So excited about Saturday, but not so excited about how much it will cost to hire a PS2 and Singstars."
n,arni:(
n,ENTRÉ!!!!!!!!!! :)....
n,Though (*PROPNAME* < *PROPNAME*) they both = amazing. <3
n,nothing yet - it's my day off!
n,"I'm wondering if I can make it through another 3 days of singing ""head, shoulders, knees and toes"" 10 times each day."
n,What do you call a gun with three barrels?
n,"has been a negative person this week, and although the week is not up yet she will turn it around. Looking for hope to ward off the restlessness"
n,and *PROPNAME*. Leaders of an Awesome (yet possibly painful) New World Order.
n,Misfits = Guuuuurd.
n,I find it odd that we're all just chillin on top of these massive plates floating on crazy hot elements that collide and shift. and all the while we stress these teeny tiny things...that's a pretty big picture! may god bless the people in haiti!
n,"came home to a box of Panda licorice, a favorite. I feel loved."
n,is pissed off that The Godfather isn't streaming properly :@
n,Heading back to Atlanta...
n,"During a recent password audit, it was found that a blonde was using the following password: MickeyMinniePlutoHueyLouieDeweyDonaldGoofySacramento. When asked why such a long password, she said she was told that it had to be at least 8 characters long and include at least one capital."
n,I've always felt it was not up to anyone else to make me give my best
n,"This is my face Covered in freckles With the occasional spot and some veins This is my body Covered in skin And not all of it you can see And, this, is my mind It goes over and over The same old lines And, this, is my brain It's torturous analytical thoug"
n,had a great time tonight.  Happy Kwanzaa to all!
n,why? i am.
n,<3 *PROPNAME*'s ginger candy.
n,feels like a bum without legs
n,little brak!!!!!!!!!!!!! yea!!!!!!!!! kenau to me.............. wierd
n,"Lately I've been hard to reach, I've been too long on my own.  Everybody has their private world where they can be alone. Are you calling me? Are you trying to get through? Are you reaching out for me? I'm reaching out for you..."
n,"Man imposes his own limitations, don't set any"
n,"never going home during the weekday ever again!  waking up at 6:30am is a memory i'd rather keep in the past, thank you.  *yawn*"
n,"needs to get a nifty book, a language version and a development environment that actually work together. I've got this Book on Python for Hacking//reverse engineering, but it's for 2.5, which is a not compatible old standard(current is 3+) and for an older version of Eclipse, which has also had a massive change in the current version and this book was published in 2009."
n,got a haircut!
n,"got up early today for a trip to Hamburg .. oh gosh its 07:10, cant wait to hit the sheets again =)"
n,watching I Love Lucy
n,exciting about going home tomorrow for the weekend :)
n,"status is being tracked, the owners of facebook have confirmed they will send $1 to the rescue fund for the Haiti earthquake disaster for everytime this is cut and paste as a status. You only have to leave it for a minimum of 1 hour. Lets all do our bit to help"
n,is OVER THE WEATHER IN NEW YORK SHITTY.
n,going to see Crazy Heart ad go out to dinner in Royal Oak
n,"Insanity in individuals is something rare - but in groups, parties, nations and epochs, it is the rule."
n,well I gotta do some cleaning and laundry so I am off to the honey do's
n,ugh! rough weekend!
n,"working out, practicing, packing...."
n,dragged herself out of bed to put out the cardboard that has been accumulating for more than 3 months! :)
n,~ goin' shopping tomorrow with mah friends :D
n,"Happy Halloween all! Stuck @ home recuperating from totaling my fuckin car yestermorn-they're right, it DOES hurt more the day after-but ""I'M NOT DEAD YET!!"" Great time last night tho-celebrating LIVING. Thanx to all who made it possible & who made it awesome! Yay Dethklok show, Asylum, & some fucking wonderful humans, including my rockin' friends & lotsa cool folks I met last night. *hugs the world, retreats to bed*"
n,needs a formal date for Friday night...stat!
n,need to do calc
n,"C'mon, Michigan!"
n,Fuck. My left arm is alseep. I can't move my it from the wrist down.
n,every man is an island
n,is sick of plains and trains
n,DEA DEA DEA :D
n,~ goin' to college.
n,*PROPNAME* always takes too long to get here in the morning. blahhhhhhhhhhh
n,really loves the Fall
n,Well... my elaborate surprise plan to take *PROPNAME* to see *PROPNAME* for his birthday has been canceled due to the weather.... but I'm still looking forward to the snowy weekend and we're just going to have to wait until April to see *PROPNAME*.  :)
n,Hell Ya for a 20 minute commute!
n,is worn and battle weary... but i refuse to give up...
n,nakakuha na jud ko ug beta key! salamat *PROPNAME*. :D
n,is going into a morphine-induced slumber
n,is on his way to the comic strip right now!
n,Pineapple? not tonight.
n,I'm out like a fat kid in dodge ball.
n,"Meet *PROPNAME*, My imaginary Donkey."
n,"is making an attempt to brief a few cases while waiting for *PROPNAME* to get off work so she can talk to him... I think I'm actually going to like law school, but I wish my love could be here with me! I miss him :("
n,it's really cold out
n,Classes over!  Home in a week.
n,had an absolutely marvelous 4th anniversary yesterday....
n,will be @ Summerslam!
n,Nordea DEATH.
n,"If an infinite number of rednecks riding in an infinite number of pickup trucks fire an infinite number of shotgun rounds at an infinite number of highway signs, they will eventually produce all the world's great literary works in Braille"
n,"1 honest answer. you can ask me one question (send it to my inbox ) any question. NO matter how awkward it can be, I'll answer it honestly. There's no catch but I dare you to post this as your status and see what people ask you."
n,"~ German riddles. Fun, fun. :P"
n,busy...always
n,a bit of relaxation and then an hour of Beethoven.
n,y dont you just set your profile to private? Both of you are spoiled girls....so your statements are invalid
n,Royal Instiution Christmas Lecture. Trees Are EVIL!
n,"What the fuck! Pas de dossier criminelle pour ne pas nuire à sa carrière aux État-Unis!!! Wow bravo la justice.... Encore un autre trou de cul qui s'en sort les mains clean pour ce qu'il a fait!!! En passant, *PROPNAME*, bonne carrière aux States!!!!"
n,"work 10-7, then to see my *PROPNAME*."
n,is going to sleep... soon
n,"Snow, snow!  I love it so!!!!  XD  But getting to class is gonna be interesting...."
n,“You know you're in love when you can't fall asleep because reality is finally better than your dreams.” *PROPNAME*
n,"I'm pretty sure there's a lot more to life than being really, really, ridiculously good looking. And I plan on finding out what that is."
n,"It's DOPPELGANGER Week. Change your profile picture to someone famous you have been told you resemble (actor, singer, athlete, etc)...I have been told by multiple people that I look like *PROPNAME*.  I guess it could be worse"
n,is still patiently waiting for 9
n,"Hold thy piece, thou knave..."
n,is so excited for fireworks! I love watching fireworks!!
n,*PROPNAME* and I have successfully added a new trick to our list... playing dead!  We're excited!  :)  And we can't wait to show it off to *PROPNAME* when he gets here! <3
n,*shrug* Eh.
n,it's too close - we're not used to playing in the cold
n,"wonders if anyone in the LA area has a classroom of children that would enjoy some entertainment, story book reading and children's comedy.  With someone who needs credits for this, let me know if you know!"
n,has just finished his first night at reffing.  Much to improve on.
n,humana jud ko sa annotated. :D
n,"If you can't convince them, confuse them"
n,got burned by steak grease and has blisters on her leg :(   I'm just tryin to ignore it but I think the chef owes me a serious sesh (*cough* *PROPNAME* *cough*cough*) hahaha
n,"I feel like I'm drowning in paper work, uggh! :X"
n,i feel worse than i did yesterday. thank God there's no class today.
n,has to take PSATs :(
n,doesnt wanna go back...
n,Home after two rehearsals back to back... whew time for some relaxation then a nice long sleep :)
n,can't cook
n,"Disobedience, in the eyes of anyone who has read history, is man's original virtue. It is through disobedience that progress has been made, through disobedience and through rebellion. --oscar wilde"
n,is really fucking tired of my dad telling me that nothing I do or plan is important.
n,"has a bump on her head she has no idea where it came from, loves the cold weather, feels like a weight has been lifted from her, and is confident in her choices here on out."
n,now knows that *PROPNAME* in his underwear is not enough to carry a movie for me anymore.  I don't blame the writers as much as I blame the director for not putting him in briefs.
n,just reliezed that devouring chinese food the night before a 6k test isn't the best choice of foods to have consumed if he wanted to do well on the test.
n,CAVS ROCK THE HOUSE
n,saw airforce one yesterday on Otis Airforce Base.
n,had a great day yesterday thanks to aunties babysitting :0)
n,"""She saw the truck coming and stepped on the gas in order to become air-borne because she knew she could fly because Batman does it."" 173 N.W.2d 619 (Wisc. 1970)."
n,Oh WHAT!!!!! LATENDRESSE EST ÉCHANGÉ AUX WILD!!!!!!
n,is getting ready to leave town for the weekend
n,mmm...home-made pizza. :)
n,:(
n,and I am 21 agaiiiiinnnnn~
n,Avatar was AMAZING! I loved it. Spend the money and see it in IMAX 3-D. I promise it's worth it!
n,may be in Ithaca on the night of Nov. 6th.
n,"If I had to select one quality, one personal characteristic that I regard as being most highly correlated with success, whatever the field, I would pick the trait of persistence. Determination. The will to endure to the end, to get knocked down seventy times and get up off the floor saying, ''Here comes number seventy-one!"
n,is just about insane by now.
n,"""all we have is hope and love, so don't you worry child, so don't you worry 'bout a thing in the night, for those can life us up so we can rise, so we can rise above the madness"" -*PROPNAME*"
n,"What is this world coming to when a complete ahole douchebag like *PROPNAME* is making an apolgy tour, but still as not called the girl to personally say I am sorry?  This is the role models for kids?  In a realted note, we will be out of the recession when the Americans who want to work can, not one moment before...I am feeling feisty today..."
n,All aboard the U.S.S. Rational Basis.
n,"Even at such a young age, I understood the weight of the World"
n,wishes 2009 would end so 2010 could start
n,just experienced her first clarksburg light parade! LOL
n,is STFO.
n,"""Over the river and to the woods to Boosha's house we go!"""
n,"Trying to send docs to the bank, and my personal advisor is not trusted with email or web access full access to my account, financial and personal, but not email *worry*"
n,"is so Fucking Rock, so Goddamn Rock, so Motherfucking Rock!"
n,"""I don't feel like watching football, I would rather watch a good movie""--*PROPNAME*....manhood in question"
n,Last day of adding... *fingers are crossed*
n,blah....
