label,body_text
n,Little Chilly!
n,"Musta been, I dunno, sleep-spelunking or somethin last night-cos I woke up with a fucked up knee. I'ma try to rest this wkend & rid myself of the Mysterious Plague of Atlanta that drained me all week; wish there was a cure for excessive nihilism, though. *makes face*"
n,according to the authorities marikina dam will be open. people living in marikina and lower antipolo will be affected by it so stay in higher places.
n,why does it seem like im always online these days?...
n,I have a slash in my convertable top.  2 days before I leave for my beach vacation.  Someone is a serious asshole.
n,My thanksgiving utopia lasted a whole hour...new record.
n,So many cookies haha
n,"FOR ANYONE THAT IS HAVING TROUBLE GETTING SOMETHING FOR THE HONORS AND AP SPANISH 3 HW GO TO GOOGLE AND SEARCH ""NINOS DE LOS INMIGRANTES"""
n,"""I don't know what you do, but I do thangs"" .... yah I have no idea?"
n,just saw a commercial for Rihanna's 20//20 interview about her ordeal with *PROPNAME*...isn't it convenient that she is finally able to talk about it in an interview aired the day after her new album comes out?
n,"Look back and thank God. Look forward and trust God. Look around and serve God. Look within and find God. God closes doors no man can open and God opens doors no man can close. If you need God to open some doors for you, pray and repost..."
n,Almost the weekend...only a few more short hours...I think we can make it.
n,is awesomely cool!!!
n,"Memo is over--- going to get something done to my hair, then cleaning the apartment and going out with *PROPNAME* for a little early birthday celebration!"
n,is addicted to *PROPNAME* biographies...don't ask me about her unless you have like 30 minutes to listen to me rave about how much I love her...I am so obsessed with her life story! Such an interesting person!
n,I have my car back!! *does happy dance* No one witnessed that.
n,"I can't wait until my custom-designed Flip Mino camcorder with the pink butterflies on it gets here!! Friends, prepare to be filmed...I'll be going crazy with this thing"
n,Your grace is more than enough. Re-prioritization in progress.
n,I :heart ruby
n,"Dammit dammit I can't SLEEP!  Awake all night then tried to fall asleep for 4 hours.  At least if I had hypothermia I'd fall unconscious...hmm.  But that would require going outside...or, more importantly, moving.  Fuck that noise!"
n,is looking forward to Bridge on the 25th :)
n,"wonders, what's the use of having a bulwark against cloture if you can't exercise party discipline anyway."
n,made fresh chocolate chip cookies...yummmmyyy
n,"Res Ipsa Loquitur, sed quid in infernos dicet?"
n,any cougars in ross?
n,im home finally!!! yayyyy! i hope i did ok on my test.
n,is watching Gossip Girl. This may mean I've failed to acquire taste.
n,"Finally got a car! 1998 Nissan Altima GXE w// 98,700 miles on it in pretty good shape. Mechanics aside, glad I have a car w// a stereo again. Don't like that it's white, but I took what I could get! Might either mural-paint or shop-repaint it if it annoys me enough.  Also had a really great weekend (Thank you, guys. Xoxo!)--nice change from the last few! Glad as hell I'm not stranded anymore!!"
n,getting ready to stalk taylor marsh...any hints would be helpful! LOL
n,kailua
n,is OFFICIALLY nominated to the Peace Corps!!
n,it will be a long week....
n,"""...moved. now at Wordpress..."""
n,"Sleepytime at last!  Bundled up in blankets like fuckin' Jesus inna manger.  Or medieval couples that weren't sposed to fuck yet, lol.  Fuck off, snow!"
n,savner Norge...
n,"Good Job ballers...its all up to the football team now!  GO GREEN, GO WHITE, GO STATE!"
n,Traffic makes me SO angry...but I don't know who to be angry at! Grrrr so frustrating!!
n,For once I meant to let my phone battery die all the way before recharging and did I remember to plug it in once it reached that point? Not until just now...oops
n,"Yay Mythbusters!  Ninjas, explosions, and science, oh my! :D *nerdnerdnerd*"
n,"Having a mixed day: got less than 1 hour of sleep (and even that was interrupted sleep!), so I'm kinda white-knuckling it through the workday a bit...but also got the car 'legal' at the DMV--and it only took like 30 minutes!  Well, at least I'm too tired to think myself into a funk again!"
n,Summer job interview tomorrow... :)  Hoping it'll be my first and last!!
n,PHL --> TXL (!!)
n,"has a tummyache (again, stupid tummy) but is otherwise alright!"
n,Welcome to being on call. you now have 3 jobs and counting.
n,would love a rainbow race right now! :(
n,bored....what to do for like 20 minutes...
n,school...back to real life! :-(
n,volunteering and then lab time and then running errands.
n,"Me ""Will you X me?"" *PROPNAME* ""No. I don't do things like that."""
n,i BEAT the system!! speeding ticket is DISMISSED!! WOOT!
n,will be completely honest for the next 24 hours....you can ask me one question (only in my inbox)....any question no matter how crazy or wrong it is....but you can only ask me one question!!!! you will have my full honesty....but i dare you to put this as your status too and see what questions you get !!! :) x This should be interesting.
n,will engage his brain before asking anyone if they are free on the 14th of February in future ://
n,I am officially addicted to twilight! books and all!
n,"""You Better stop wining, pining, Get your dreams in line and just  Shine, Design, Refine until They Come True. And you’d better get to living"" - *PROPNAME*"
n,"Merry Christmas *PROPNAME* the Christmas tree, TAKE A SORE BACK! i decided to sort through my junk, (all the stuff down stairs that i moved recently) so my belongings. and i went to get something! BANG! curl in a ball and cry yourself to sleep. lol! YAY! now im gonna eat some chocolate! ;) TAKECARE ALL!"
n,Likes to dance in skirts
n,today just got so much better!
n,has recooped from working out and has caught a cleaning bug!
n,is not surprised the states most utilizing their natural energy endowments are facing the smallest budget gaps for the upcoming fiscal year. California: your move
n,Ready for the long weekend
n,I am glad to say that my parents arrived in Michigan safely...even if thier bags are lost...
n,"Went to eat some mexican food, now fixing some homemade hot cocoa and watching movies with *PROPNAME*... <3"
n,Thank You.
n,what have they done to FB?????
n,*PROPNAME* and *PROPNAME* are officially the two most awesome people ever :)
n,Happy Thanksgiving
n,what is a gamora party??
n,"Sir, you know."
n,Maybe we have to break everything to make something better out of ourselves
n,nite ppl hasta manana
n,"gonna stay late at work to get some extra stuff done, & then go home & veg out. I'm a geezer today, I guess..."
n,is praying that that tech guys can save her computer otherwise I start my thesis over from ground zero...
n,"The cleaner my apartment gets, the more of my hobbies I get back into (partially because I can find my stuff again, lol!)...YAYYY!  First one to return: gaming.  I might not get back to the rest of those erstwhile hobbies for awhile, though--I tend to get quiiite obsessive about my vidya games, hehe..."
n,They are NOT beef sausages if they are only 40% beef! LIES!
n,is excited to come home but... I don't want to leave Oslo. :(
n,"Working 11-close then going to the movies with *PROPNAME*, either to see The Men Who Stare at Goats or Christmas Carol"
n,"Heh...:""God I wish that I could hide away//And find a wall to bang my brains//I'm living in a fantasy,//a nightmare dream...reality//People ride about all day//In metal boxes made away//I wish that they would drop the bomb//And kill these cunts//that don't belong! I hate people!//I hate the human race//I hate people!//I hate your ugly face//I hate people!//I hate your fucking mess//I hate people!//They hate me!""-Anti-Nowhere League"
n,must write essays!
n,"2nd interview: Carnegie Mellon, 11-13 Feb"
n,Grandma and I had a fight yesterday about whether the owner of the restaurant sounded like Blanche or Rose from the Golden Girls. Good Times. <3
n,00:58 midnight.. soooo tired
n,PROJECT RUNWAY!!
n,had a great day... working on piddly stuff... shower... waiting to talk to *PROPNAME*.  :)
n,Thanks for the birthday wishes. You guys are awesome.
n,"scars heal, glory fades, and all we're left with are the memories made. pain hurts, but only for a minute. your life is short so go on and live it, cause the chicks dig it"
n,"Another week almost over?  My, how they seem to fly! :) Can't wait for next week when *PROPNAME* is here and we can celebrate his birthday!"
n,wants to escape
n,There any problem with FFS Feeds? LOL! Looks like alot of information not displayed there...
n,I just wish I could take back that kiss. Because now I know... it was the taste of betrayal.
n,Finally decided on a new name for kitty! Sassafras :)
n,Date Night!  Woo Hoo!!!!!!!!!
n,sleep? who needs it
n,I'm MeLTING
n,"studying in the morning, teaching after noon, then class till 10pm...I feel like my day is backwards"
n,12345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890
n,Saw the Mouse Trap! It was positively amazing!!! Great work to everyone!!
n,"mom: ""so you're playing hard to get? me: ""who's playin, I am hard to get!"" LOL LOL LOL"
n,I have ONE homework assignment for ONE easy weekend class and I can't bring myself to do it. . .holy procrastinator. .Whats wrong with me!
n,fjuck
n,"I'm back from Atlanta, over 24 hours after I was s'posed to be...am worn the fuck out.  But had a great fuckin' time down there before the airtravel assraping!  So, yay to that! ;D"
n,"is EV training. If you know what that is, yeah...shoot me."
n,I think I've finally found the right med...this must be what normal people feel like!
n,from the first day of school to the first Junior League meeting...busy day!
n,just saw the season finale of dexter.  Holy shit.
n,2.5!
n,Red+Purple= Fuschia? :)
n,"Upon taking a brief hiatus from facebook--holy SHIT, too many updates to read! *mind boggles*"
n,"Looking for someone who knows Latin, lives in the Palo Alto area, and wants to teach a small Latin II class (2 hours in the a.m., 3 times a week) for $27// hour."
n,1 to 2 weeks and im back on the road
n,Today is my 2 month birthday!
n,Salvador Dali's distorted clocks were inspired by melting cheese. I'll never eat a grilled cheese sandwich the same way again.
n,"reviewin stuff, like I do ?"
n,Working on being more positive and proactive...
n,"""*PROPNAME* could never have Superman's baby. Do you think her fallopian tubes could handle the sperm? I guarantee he blows a load like a shotgun right through her back...The only way he could bang regular chicks is with a kryptonite condom...but that would kill him!"""
n,"Just remembered, I seen a naked guy running up the supports on the squinty bridge last night with all hanging out .. but wearing socks. Not a pretty sight."
n,just waiting...
n,"now has lens flare, Thanks *PROPNAME*."
n,"off to work, plowing sidewalks."
n,is about to cut his hair. Objections?
n,made the most amazing burritos for dinner and feels sad that he can't finish them and enjoy their great deliciousness anylonger...
n,"feeling much better today!  So if the head coach of Texas Tech was fired, is this even going to be a fair game?  Maybe considering many of our players were stupid..."
n,is taking *PROPNAME* to the vet for her annual check-up. I know it's good for her I just always feel a bit bad because she hates it so much :(
n,"Merry Christmas Eve! Being a good girl today, going to the gym and then church! ?"
n,making a class schedule when everything closes fast is hard work. blahhhh
n,I just got emailed my Ezy-Ticket to Paramore! I don't want to wait three months to see them!
n,ATIT! (Almost there! It's Thursday!) Reaching? Why yes I am.
n,Thank God I don't have to see *PROPNAME* ever again!
n,"ugh...in a class with mostly 18 year olds, cursing myself for not taking com 1 my freshman year when i could've copied off of someone! damn it...lol"
n,So much to do before tomorrow...I am actually a little overwhelmed!
n,"You weren't kidding, *PROPNAME*."
n,is really missing 130 Linden right now.
n,come to uglebo tomorrow 2230-2...
n,is up ready for another day...I really hate going to school!
n,has a cold:(
n,is off to Scout Camp (Old Indian in SC) for a week
n,Busybusybusy! :D Out & about is much better than in and bored!
n,"It seems like everytime I get used to Facebook, they change everything around."
n,anxious to move and thinking too much
n,R.I.P. *PROPNAME*
n,"research, un examen francais, work, and then home for the night."
n,Wow...I should have watched more baseball this year...the twins are playing really well...crap...
n,"so one day, I'm going to ride a horse (Fresian to be specific) over some majestic rolling hills and *PROPNAME* is going to run behnind me with a boombox blasting epic music... i can't wait"
n,had the BEST DAY EVER!!! :) I'm so happy ?
n,just saw a flash of channy's face on a commercial! YAY!
n,Just got to Thailand! Korean Air= best airlne ever! But sitting for 20 hours sucks no matter how good the movies are.
n,"little more reading, chatting with my love, then sleep... :)"
n,in SD :D
n,"No time table on life, always follow your heart"
n,needs something to do.
n,"Proud of the success of her BSP family members!...Congrats to everyone who got into Med School, Dental School, and Grad School!...Best of Luck!"
n,is looking forward to a steak dinner tonight in celebration of four years together as a couple.
n,Poor little Wolverines...at this rate the NIT is a goal!!  Look at your sad little glum faces...
n,"if u are a xavier student who has barely or hasn't started  the social analysis paper: we should go tell mr. gilbert that there is no way we can pull off 7 pgs by Tue.  and if you are in the same situation that i am where you've found all of the info that u can about ur topic and haven't hit 7 pgs, we should tell him that 7pgs is OVERKILL!"
n,"Sue: ok but change your pic on fb, it sucks <--- (my mother on facebook chat)  you know you look like shit when your own mother calls you out on it! lol"
n,Yesterday was so much fun... @ the Palm Springs Invite we had 2 runners win their race.  I personally came in 17th out of 60 runners in the JV race with a time of 15:05 for 2 miles.
n,ready for a new day after a disappointing evening!
n,is in SF to attend a two-day prep course for school. Still separated from my bride and hating every minute of it.
n,So I really have a final tomorrow... I think that's finally starting to set in.
n,is watching District 9
n,"law school... you are not too much fun today... December 18th, please come soon..."
n,Mash Potatoes were a big hit in Thailand!
n,is really really sore from dance yesterday! I can't wait for my muscles to get stronger so I can do more crazy stuff
n,"Ladies and gentlemen, we are floating in space... *zoned the fuck out*"
n,and mosquito bites
n,yeah... i'm in the american executive!! woo
n,not at all enjoying *PROPNAME* being on 2nd shift when I'm home for the weekend :(
n,haha... too bad I don't know my own schedule... let's try work till 6:15 then something with the fiance :)
n,thinks people in straw houses shouldn't blow hot air...or propose a homeowner's insurance public option for that matter.
n,I gave up what I can't keep for something I can never lose..
n,"Dear God, I know you've got a lot going on with Jesus' birthday coming up and all, but I need you to take this Civil Procedure exam for me in the morning.  I know you take all of my exams for me, but I really need ya in an extra special sort of way for this one. Oh and  one more thing, please hold off the snow until I can make it home...."
n,wishes the Boy Scouts of America a very Happy 100th Birthday today!
n,excited for my mom to get home tomorrow!! =]]
n,"Time Mag named this decade the worst since WWII.  My only thought is, has there really been enough decades since WWII to be able to clearly desern that this one is the worst?  Granted these last ten years have really kinda sucked as far national tragity...but is there a need to call it the worst since WWII?"
n,"trying out the new reading glasses, not sure how I feel about them..."
n,is thinking of a movie title; Dr. Strangehair or: How I Learned to Stop Worrying and Love the Cue Ball Look
n,Is metal block the begining of a mini breakdown?  I feel something coming on...Everything is starting to back up on me...
n,elsker Oslo.
n,Merry Christmas!!!
n,is enjoying the last day of holiday shopping at Beneath the Wreath!  11:00-3:00 today at the St. Nicholas Cultural Center.  www.juniorleaguegr.com
n,"Eh, why the hell not:  THIS SHOULD BE INTERESTING. Lets see how honest my FB friends are. Leave a 1 word comment that you think best describes ME. It can only be 1 word. No more than 1 word. Then copy & paste this post on your wall so I can leave a word about you. Wonder how many brave friends will do this."
n,"Took a long time to come up with a costume, but has decided to be the mad scientist from Half Life,  crowbar included."
n,Come on Cowboys!!!!!
n,"Let's go, Jets!  C'mon!"
n,is venturing off into the world of high school football. Go Lions?
n,is picking up JLGR's Beneath the Wreath posters and postcards!  Wohoo!
n,is sooo sick of douche bags! kick rocks bitches!!!!!
n,OMG!!!! LOST!
n,Why did the dog have to eat the most expensive jacket I have
n,S.T.E.E.L.E.R.S.
n,"if u can't drive in this kind of weather, my advice to you is: GET OFF THE F'N ROAD"
n,is going to law school. see y'all in three years.
n,"thinks he did alright. Not necessarily kicking asterisks and taking case names, but certainly alright."
n,what are other sites to look for a job (other than the obvious monster and careerbuilder)........????
n,has made some downright amazing scallop chowder.
n,s g-ma is the coolest
n,in Taiwan for 8 hours
n,"An Obama consultant yesterday on taxing high-value, middle class health care plans: ""We're not talking about a new tax on these people. We're saying they currently get an enormous tax break and we're going to slightly scale that back . . ."" This will likely be the talking point for any new, middle-class taxes to come."
n,My computer keeps flashing me. LIKE ACTUALLY!
n,god jul :D
n,*sigh*
n,Even though my own sister is a blood traider....GO GREEN!!  GO ND!!!
n,CMU football...is there anything better?
n,is in FFM
n,f* u raider fans! kick rocks!
n,is happy to have a new working DirecTV box. I can open the guide and switch channels without it freezing....and the DVR works. I can now go back to waiting until a few minutes into a show before I start watching and then fast forward through commercials!
n,needs sleep but doesn't want it to stop being tonight. Damn sleep is an awful habit.
n,*PROPNAME*'s?
n,"WHEEEEEEEEEEEEEE!!!!!!  (She says as she continues to be nerdy on her couch. :P)  Veggin' can be good when you're having sillyfuntime! :D  ...Takin' a vote though: after cartoons, shall I play arcadey fighters, RPGs, or go old-school?  Narrowed it down that far, but...so hard to choose hehe!"
n,Research meeting and then home to study for finals. *PROPNAME*'s house later.
n,Do I have a celebrity look-a-like?
n,wonders if someone is missing the posts from FFS on my wall... xD
n,"just spent a half hour ductaping a tin can only to through it out. Then spent about an hour playing with ductape, and made pouch that he will never use. *PROPNAME* feels really cool right now. :)"
n,"she said, ""you probably don't remember me,"" I said, ""only every other memory."""
n,up way too early. agh
n,"reminds those engaging in civil discourse; when you have to resort to accusations of racism, you're probably losing the debate."
n,hates being in the house. nowhere to go...ugh
n,loves her new Jeep Liberty!!
n,is preparing for his first real vacation in over a decade where I can just sit there for a week on purpose.
n,"Hates facebook messaging, it always looks like you are waiting for the other person to message back, and then you see that it has infact timed out (again) and the person messaged back 6 hours ago. *sigh*"
n,XD happy birthday to me ~
n,".... and it's been so long since I've seen the ocean, guess I should."
n,off to work hope you all have a good day and if its not then turn it around loves xxxx
n,mac and cheeeeese
n,Does anyone have a stud finder and a drill I can borrow?
n,"feels the sleepy, its not even late yet."
n,I believe my cell phone is officially broken beyond repair.
n,"Thanks friends, I had a really special birthday :)"
n,will concede health care is a moral issue when the same proponents acknowledge abortion is immoral.
n,"wonders, with all this righteous indignation over a terrorist assassination program and change in tactics from pursuing the Taliban to protecting the population, when did this stop being a war?"
n,I <3 My Garmin Forerunner
n,woke up to the terrible olympic news :(
n,got my trnasformers shirt. its cuute =]]
n,"has the words ""Merry Christmas"" written in rope lights hung in the front window of his house."
n,LMFAO!
n,"Um, amy poehler is rocking my world right now. seriously, the bad date rant was HYSTERICAL. tivo that shit. and by that shit, i mean parks and recreation."
n,"Feeling quite content, in spite of all that 'ails' me. *quirks lips into a serene smile*"
n,wishes she were in EL cheering on State rather than working on her thesis...
n,"""and a britney song was on, and the britney song was on, and the britney song was on! so I put my hands up, they're playin my song, And the butterflys fly away, Noddin’ my head like yeah, Moving my hips like yeah"" ~ oh yes, i went there!"
n,Mondays are the new thursdays- anthony bourdain + *PROPNAME*  = forgetting your financial troubles
n,Congrats to *PROPNAME* on his wedding today and Go State!
n,is beating people down in radford virginia this weekend. Be back monday. ^_^
n,MMM should i get a PS3 to play uncharted 2??? MMMM!!!!
n,"is so careful, i cant move"
n,thinks that the new apple tablet 'pc' iPad sounds like a high tech sanitary device.
n,research and then work 3:30 til close
n,GO HOUSE CLAVER!!!!!!!
n,København
n,"How many times is it appropriate to say ""What?"" before you just nod and smile because you still didn't hear what they said?"
n,1  week left to complete the project... few more features to be implemented... =)
n,Hoping this insane wind doesn't blow me away to Oz...those Munchkins might've gone feral by now. *shudder*
n,"This is the man cave, there's no women allowed in here. I got a jerk-off station for God's sake."
n,it needs to be sunny so I can invite a bunch of peeps over
n,I lost.....my ex is in a relationship before me
n,woke up from sleeping over 13 hours about a 1//2 hour ago.
n,got a new shampoo//conditioner and I'm excited to shower so I can try it!
n,"someones going to get it soo bad later, UGH!!"
n,finally home from a loong day at school.
n,"Maybe it was a seisure?  She seems ok today, no weird movements, eating and drinking, and her cagemate is acting normal...I read online that strokes are common but it doesnt sound like they bounce back that quick..."
n,"*PROPNAME*: So... Saturday night, the big night. Date night. Saturday night, Sa-tur-day night! *PROPNAME*: No plans, huh? *PROPNAME*: Not a one. ~~HA HA HA HA HA!"
n,I have *PROPNAME* on the brain. ugh... one of these days I will remember to write about a topic other than intellectuals in colonial eras.... UGH
n,feeling musle tiredness from standing almost a whole day @ TGX...
n,"""...is hating this job..."""
n,Is home now! and ready to sleep! :P not all! sleep well!
n,"Did *PROPNAME* in 16:37, made money in Vegas, and just had his 3rd 10 hour plus day this month. Not bad...and to clarify *PROPNAME* is a Crossfit workout, *PROPNAME* get your head out of the gutter"
n,Lovin' this Hawaiian pizza!
n,"just heard a commercial on the radio about some pill to lower cholesterol. They actually said ""Do you have high cholesterol due to poor diet or lack of exercise? Then you need to try this""  No, actually you need to try improving your diet and exercising a bit first.  Just a crazy thought I had..."
n,"re: the completly redone monopoly game's utter potential failure:  So far, the Internet echo chamber's biggest criticism focuses on the new version's tight security. It seems that when it comes to Monopoly, *half the fun comes from cheating by stealing from the till when nobody's looking*, a loophole the new version closes with its fancy electronic banking."
n,owen gets the number seven?! you just have to love the balls on ferguson
n,I can't get into farmville :(
n,"so *PROPNAME* has S'mores on the menu, and apparently I'm going to be forced to eat one within the next five minutes, i feel like im at a damn campfire."
n,NYC to incommunicado in 24 hours? Can't wait :-)
n,out for the night i guess
n,LOVES *PROPNAME* Day <3 <3 <3
n,"I gotta ask: why pirates OR ninjas?  Why not both?  Also, two interesting concepts I've recently discovered: Horror Cakes competition on Food Network tomorrow (one of them bleeds when you cut the cake! AWESOME!)...and a children's book series I saw in the bookstore recently, called Vampirates...I dig the name, and the concept...not sure about the execution though.  Still...intriguing!"
n,OI!!!
n,Happy Brithday *PROPNAME*!!  Have a stadium dog for me!
n,is wondering how the 8lb kid and the 91lb dog will do in the back of the Altima on a road trip.  I guess we'll see!!
n,YRARBIL
n,1.5!
n,"is wondering how many people get themselves screwed out of money by not paying attention and keeping records of stuff. I just added another $70 to my ""um no dumby actually I don't owe you that money"" total. Yay me:)"
n,"thinks tomorrow with *PROPNAME*, *PROPNAME*, *PROPNAME*, *PROPNAME*, *PROPNAME* ? and *PROPNAME* is gunna be jokes at Dancin Dragon ;)"
n,....black hair now =]]
n,is heading to Princeton to watch the little bro row in his first race! Go Big Red!
n,J-E-T-S JETS JETS JETS!
n,is wishing his Kitty a happy (and momentous) two-month anniversary.
n,"""You don't seem to annoy me as much as usaul, but are you sure thats a deficite??"""
n,Bloody Monday is done in 53Minutes =))
n,"when I have my own classroom, I will have a giant NO WHINING sign on the wall and every time a kid whines I'm just gonna point to it"
n,is tea at lunch and pumpkin bread muffins after school.
n,Damn You Oliet.
n,is wandering about in the Alaskan wilderness like *PROPNAME*.
n,wants to thank you all for your birthday wishes. Now it's time to make my rounds and eat some good cooking!
n,"wants it to be 5 already, seeing houses tonight."
n,actually excited to go workout!
n,has a very good feeling about where things are going. =]]
n,is back from Chicago.
n,"is making facebook better :D (no, not by leaving)"
n,can someone please hire a band of ninja assassins to kill me so i don't have to right my social analysis paper?
n,is relaxing in Fremont with the fam.  Tomorrow it's off to the Driftwood & possibly KC's :)
n,yay snow
n,Flu sucks
n,Im back and sunburned bad... ill just have to live with it i guess.
n,"One more class, then meeting up with mama to go wedding dress shopping :), then home for the weedend!"
n,"is tired and probably sick but likes to stay positive and think its just allergies(pretty sure thats spelled wrong too). But had an amazing time at a murder mystery party being the main investigator, and was close to getting the right answer but didn't have enough information. He also intends to finish polishing an essay for english that is way longer than any essay really has the right to be."
n,Jammin' some *PROPNAME* on the new Trapp piano!
n,What a great life i have... first my nose... now my fricken hand!
n,DET People doing modules. Take note... Photoshoot is on Tues. Get your black top ready! (:
n,successful wedding!!!....Im so pooped and sleeping on the ground doesn't help! lol
n,feels great to be back home !!!!!!
n,"Hello My name is *PROPNAME*, Human Cyborg relations... :) <3 to fam for actually watching the film with me last night... classic!!"
n,OH boys...lets not be ghetto...
n,6k+car break down+friday the 13th=me feeling superstious. 6k=fail=me tired
n,"""Life is white, and I am black. Jesus and his lawyer are coming back."""
n,extends special thanks to *PROPNAME* and *PROPNAME*!  Now on to the literature review ...
n,is still doing nothing all summer
n,what happened to my 2009? where the heck did it go?
n,Got a job interview the morn and didna find out about it till the day!! oh well less time to stress about it :-)
n,is going home!
n,"I WILL BE COMPLETELY HONEST FOR 24 HOURS... You can ask me one question (only in my inbox). Any question, no matter how crazy, sinister or wrong it is. there is no ulterior motive, you have my full honesty, but I DARE you to put this text on your status and see what questions you get."
n,sends his blessings to those who keep the embers of freedom alight. Happy Independence Day!
n,is in Chicago for Uchi-con.  And somehow got stuck watching a game room AGAIN.
n,doesn't think passing a bill on *PROPNAME*'s casket would legitimize killing health care for the rest of us.
n,getting organized for the week!
n,Bloody Mondays..
n,"I feel pretty spiffy today--befuddling my dad with random comments, doin' my weird acrobatics and dances, singin' wordless nonsense songs...alot better than medicated zombie Bev (though admittedly alot more absurd, LOL)!  Sure spices up the office though haha--as long as I don't careen into the conference table!  :D"
n,tear :`( really?...
n,Basketball is fun but we've lost two games and won two
n,TCIF!
n,"Is still pretty much on facebook hiatus...if you message me I'll probably answer though. Otherwise, most of you know where to find me!"
n,"""MSU caught a wolverine. They hit it with a shovel and painted it GREEN!"" Lol!"
n,jahvid!
n,It's a DK kind of day. *nod*
n,"Has anyone ever told you that you must be having a case of the ""Munday's""? No.... Fuck No Man!....... I imagine you'd get your ass kicked saying something like that."
n,is in Santa Clara to see the family. Still missing the Kitty.
n,Why is *PROPNAME*'s new hair news?
n,fun fact... the foremost creationist advocate got his phd in bio chem from berktown
n,"An extremely attractive girl whos flirty personality and curvacious figure will keep you coming back for more. She's typically a brunette but occasionally acts blonde. She enjoys long relationships and has many close guy friends. Often mistaken for a ""slut"" but really isn't. She can also be a super bitch if you get onto her bad side. ""dude, i want to hang out with that girl, shes such an *PROPNAME*"" haha"
n,"is on a tour of Asia. Burmese Saturdays, Japanese Sundays, Mongolian Mondays, Thai Tuesdays.... suggestions?"
n,Had a great game night with the family...we should do that more often when I am home...next time with drinks!
n,tis' the season to be jollyfa la la la la la la la latis' the season...to..be a nut case!! ha ha ha ha ha ha ha ha ha
n,abcdefghijklmnopqrstuvwxyz qwertyuiopasdfghjklzxcvbnm mnbvcxzlkjhgfdsapoiuytrewq
n,is a salmonberry-making pie fool.
n,does not want to go back to berkeley.... well except for friendzies <3
n,"My God, I just got so much homework done. I should not have class everday."
n,scored about 65k in bejeweled blitz in one second.  That was nice.
n,"COPY THIS INTO YOUR STATUS AND SEE WHAT PEOPLE RATE YOU!!!! 1=crazy, 2=i'd marry you, 3=talkative, 4=sarcastic, 5=i miss you, 6=club head, 7=moody, 8=dumb, 9=mouthy, 10=spoilt, 11=random, 12=hot, 13=funny, 14=fit, 15=amazing, 15=tough, 16=cute, 17=gf//bf type, 18=player, 19=i love you, 20=gorgeous, 21=the best, 22=cool"
n,is happy to finally be home for a while after lots of running around lately!
n,Going back to sleep!
n,I got five on it.
n,work from 10 to 10
n,"Is having a great day so far, thanks to santa paula noon meetings. and my mom."
n,had a bad day...
n,...my heart hurts.
n,"My phone stopped working, I can call out, but the person I call cannot hear me!"
n,is going to a fraternity formal (not something I ever thought I'd say at the age of 27)
n,"""I feel stupid, but it's something that comes and goes"""
n,is off to bed and hoping not to be woken up by things flapping and crashing from the crazy wind outside. On the up side it's going to be in the 60-70 range for the next week!:)
n,work 10-close and then home becuase I'm going to smell from the 450 pieces of bacon we have to make :(
n,"Happy Jul, In norway they don't celebrate chriastmas as much as Julaften (Pre-Christmas). Thats when people get their pressies. In russia its the 5th Jan!  Don't know if I could wait that long!"
n,I am hoping this is allergies and not a cold..
n,"Well, going to bed with a smile on my face.  Nice change from the rest of the week! Haha...somehow my facebook got switched to German for awhile...it was ok, 'cause I could read most of the German--just rather random!  This box asked me ""Was machts du gerade"" for half the night...lol.  Actually I might switch it back to German and leave it for awhile--it amuses me! :P"
n,today is my day off! Going to *PROPNAME*'s to sort is comics and then maybe see A Cristmas Carol
n,"hates that *PROPNAME* is leaving today, but had a great weekend and am excited he will be right back on Thursday!!! :)"
n,*PROPNAME* is a fool!
n,Tis the season to cough up weird stuff...yecch.
n,is stuck at work this fine saturday afternoon.
n,thinks it's wild that after all this time she still misses *PROPNAME* like crazy just for the two of them to go to work!  What am I gonna do when I leave for school!?! ahhh..
n,"Almost forgot it was Sunday night...yay for new Venture Bros. eps!  (My preciousssss...)  But DUDE, who saw the Metalocalypse season premiere?  When that ""surprise thing"" happened I literally screamed in joy (woke up my dad, lol)!  Maybe semi-expected but still, WOOT!"
n,took my placement test today! i ddi better than i expected.
n,"is loving that The Santa Clause with tim allen is on tv, great 90s classic"
n,the old mans still trying to get me smashed on his sake... tastes like ass.. on fire
n,I am feeling strangely homesick from thinking about my birthday...I havent had a good one since college...maybe i will just stop trying to make it special
n,Pardon me while I burst.
n,"been for a nice long walk, feeling gooood!"
n,"Whilst I may not understand the history behind thanksgiving, I can get behind any holiday that consists of a huge amount of food, alcohol and friends. Happy thanksgiving to my American friends. And to anyone else, today is just an excuse for us to take part in ""cultural diversity"" and get drunk and stuffed with lots of food."
n,"""tell me do you think it'd be alright if i just crashed here tonight? see I'm in no shape for driving and anyways I got no place to go...."""
n,"ap us ppl, i just found an interesting part of the textbook website that might b beneficial to us when it comes to the tests and RAs"
n,"Errghhh...insomnia suuuuucks! *whines, ears begin to bleed*"
n,"Research, classes til 7:30 and the to *PROPNAME*'s house to watch So You Think You Can Dance and Chopped."
n,shorty's like a melody in my head
n,is happy his brother will join him in Princeton tomorrow.
n,does anyone need a really really big master bedroom in SD?????
