y,has finished
y,just went on a 4 mile run and even though he walked a very little bit of it he is very pleased with himself!
y,Whoops... bought myself everything I needed for a cooked breakfast tomorrow morning but accidently ate it for lunch... :s
y,had a cooked breakfast this morning! mmm!
y,is making soup!
y,is alive!
y,knows that a burning smell isn't the best sign of good cooking and is thus going to turn the heat down
y,is happy because he saw a lot of friends from Stafford on Saturday night and made a big bonfire!
y,thinks it is very cold to go out in shorts and t-shirt but is going running anyway!
y,"The Soup: The Verdict Type: Vegetable Appearance: Fantastic Texture: Good Taste: Poor Overall: Edible but not pleasant Summary: This is a great soup for looking at, it is full of colour, healthy vegetables and creaminess! If you are not hungry make this soup and you will feel good! However, if eating is your thing, this soup should be avoided. I have soup left for 3 meals - any takers? Only p&p to pay! Enjoy!"
y,found that you can tell roughly where you are on the canal by the accents of the people who say hello!
y,has just attended his first parish council meeting!
y,regrets that he might have to dispose of his pumpkin (*PROPNAME*) as he is becoming a little furry and wonders if giving him a quick shave might do the job
y,is now a graduate
y,has a huge pile of washing!
y,Why doesn't social interview ask me any questions... I feel very left out. :(
y,hasn't been outside yet today but is now going to post a letter to one lucky recipient!
y,Is it just me or does anyone else feel in the mood for an ABBA sing along session?
y,is missing Katie
y,realised at around 5 last night that he had nothing to offer to trick-or-treaters so he made toffee... but then nobody came.
y,is soon to become a member of the con club!! Whoop!
y,no longer has a huge pile of washing
y,doesn't know where anyone is!
y,"What a busy morning! We had a plumber, the cleaner a dog walker and the gardener all around all at same time!"
y,is wondering how much tiffin cake he needs to eat to get one of his five a day fruit portions
y,thinks 3D glasses make the world a little bit more fun!
y,Last night I went to a conference where the police were asking us to pray for them. Lets pray for the police and our communities. God moves when his people pray.
y,apologises if he appears to be shouting or talking very loudly to people at the moment. He's getting used to talking to someone who is hard of hearing but keeps forgetting to talk normally to other people.
y,wants to know if anyone has borrowed an elf costume off him
y,is talking to *PROPNAME* :D
y,is off to practice being a shepherd
y,has been put on hold but is enjoying (dancing to) the music! :D
y,is moving yet more wood!
y,Yaaaaaaaaaaaaaaaaaaaaay Snooooooooooooooow!
y,may have just slipped over on the ice but thinks he got away with it by making it look like he was break dancing...
y,is heading home for Christmas!
y,may have eaten a few too many sweets today...
y,is fighting to make it to the table football semis
y,finds it highly amusing that we are currently bringing the milk inside to warm it up in the fridge!
y,is about to start wrapping Christmas presents!
y,is no longer talking to *PROPNAME* - but not in a bad way. Just because it is impractical and expensive to talk on the phone continuously and because we both needed to do things.
n,"Writing, then 2 chapters homework, then bed. Or just Loveline ?"
n,"My mind is so confusing, it's scary."
n,I just....I can't do this without family...friends. Anybody ?
n,"Getting together map, snacks, music, and up-all-night accessories for Hollywood. Will starting driving at 4 am."
n,"Loveline, pills, and a kitty. Best combo ever. night."
n,"Fucking hell, grrrr...."
n,"Gah, head's pounding. I wish I wasn't in so much pain. It makes the pills that much more tempting..."
n,"Okay, so what are the different plans for Friday night in LA ? There's *PROPNAME*...?"
n,Some people say pain can be controlled by the mind. I do not agree with these people. It doesn't mean I don't admire them though.
n,"Doctors seem to want me to sit out. In a wheelchair...no fucking way. I'd rather walk down the street with tears streaming, than be benched....which, unfortunately, is not too far off."
n,"Well anyway, fuck it. I'm gonna die young but happy. Rather than healthy and old."
n,"Gonna be 83 degree today ! Coffee, sunshine, and sweet email from a friend. Day started with love, is continuing, and will end in love."
n,Home...finally. Sooooo tired...gonna get a couple hours before work starts up again.
n,"Alright, recharged as it were. If this is a night of no dark dreams; you are a miracle worker too."
n,Easy to read; I like that !
n,Sleeeeeeeeeep......
n,"I find I'm enjoying tiny poetry.  Such as: Rain- My ears hear a drip, drop, splash It's more of a scream, laugh, live And you make it so hard not to be cliche. You pile on my dreams,  Like power lines on a sky. Is it raining where you are ?"
n,"Not tired, must sleep. Long week ahead, and no weekend. Friday is no longer a day off. Sore all over, but I asked for it. Cig, Loveline, sleep...smile, love, remember."
n,"Today was a much needed day off !! Back to a fake smile tomorrow, but rejuvinated by friends tonight."
n,"It's moments like this that I wish I worked for Walmart. I hate rape. I'm no good at counseling ""victims"". Especially when it's a parental perpetrator. Why is this the way of the world ? Why is it reality ?"
n,"Blah ! Work lots, need money. Not worth it really. I'm loosing the happiness !!"
n,"Sore throat starting out. Tempted to gargle vodka, but must get some work done."
n,"Frustrated beyond all hell, blog isn't helping."
n,"""I've been high, and I've been down, my head in the clouds and my hands on the ground. """
n,I think I would be dead without my heating pad. I am completely serious.
n,"I don't know where my mind is in this moment. It's so fleeting; emotion. I'm so tired, but I can't sleep. And like *PROPNAME* says, a shotgun just leaves a messed up wall.  Ah well. Random thoughts. Better go to bed before that crap goes deeper."
n,"Gah, headache. Okay my body's failing me; I'm going to put off work 'til tomorrow and take care of myself now. Ice cream, giant sweater, warm bed...I'm comin'."
n,"Okay, people, seriously...""lol"" is so blood annoying when you use it on every line."
n,"Fuck. Okay, file another tragic story in a box of my mind to be dealt with when I no longer have a heart. Wonder how much longer it'll take...not too long now."
n,"Okay, I'm no good at positivity right now. That's my work ""hat"". So sue me."
n,Ah coffee....makes the world go 'round.
n,"I feel emptied out; please rain down on me...darkness and light, come fill me up."
n,"Okay, must sleep. Must work in mere hours...ah who am I kidding ? I don't sleep. Or eat. Just smoke...and work. And love."
n,"Got the new iPhone 3GS. Don't ask how, I won't tell you. But thank you."
n,"""I like my chicken fried, a cold beer on a friday night, a pair of jeans that fit just right, and the radio up !"""
n,"QTD: ""'Flower' usually refers to a vulva in general, not virginity or 'cherry popping' as the kids would say."" Hahahaha"
n,"""Little red bird under a chair, waiting for the crumbs to fall. Daddy said, 'Get a job'. Well don't you see, Daddy, how good I am at catching crumbs ?"""
n,Aggrevated that I let someone else take me from really happy to hurt and depressed. It's on me to change my reaction to be one of Loveful Me.
n,I need to be asleep. I get up in....5 hrs ? No idea really. What am I doing again ?
n,"""For a moment I love everything I see and think and feel..."""
n,"""Walking by the river I...reach my hands to cup the sky. It runs down my arms...a bitter blue. Turn to red, and the gashes grew."" God, this song...every word is raw and honest."
n,I am what I make of myself. I am Love. I am.
n,I wish I was in NYC and seeing *PROPNAME* tomorrow night....
n,"I need to go back to my live food diet. Not 90% like before, but I bet I could do 75% without losing too much weight.."
n,It's ugly here. But there are sparks...moments. Love.
n,I guess it all depends on your mood...why can't these meds be any damn good ?
n,"""I believe in love. It's just my heart that keeps turning me down. I believe in love, I think it's just fine."""
n,"I always want the blog to be the magical valve. Turn it on, write, be healed. It never is though. And now I still hurt, I just feel more raw now. As long as I stay with the emotion and don't deny...I'll be alright."
n,Fucking musicians. Fuck musicians...
n,<3
n,"Now that I'm done writing, I need food...hmmm...."
n,"I did that shit with spasms, AND after 8 shots of espresso today. WHO DA MAN ?? Beauty school, here I come...right after this next Criminal Minds. <3"
n,I have to find the superhero I use to be. I can't bring myself to believe it was just the Love of a silly boy that did it.
n,"(Breast cancer awareness question - what colour bra are you wearing ?) No colour. I'm not a fan of bras lately. But this is a stupid FB idea. It doesn't really raise awareness unless you also say what the hell it's about !  Stupid, stupid."
n,My most awesome friend just surprise-attacked me with a present of a dark chocolate bacon bar...drool. Best. Moment. Ever.
n,"Again, my company and night are ruined by some physical ailment of mine. I am fucking tired of it."
n,"Wow, fresh air. Crazy. Good day sunshine, you're my favourite star."
n,"Okay, sleep. Dreaming of bacon and dark chocolate. mmmm...."
n,"To be something I am not...that is what I'll be when I grow up. God, it'll be stunning."
n,Okay. Maybe not sleep.
n,Pain is a bitch.
n,Got called in to work tomorrow. At least I don't have to run groups. Bed early tonight.
n,"Wow been a tiring and painful day. Gonna set up a movie and try to relax. Love to all of my beautiful friends and family for the support and awesomeness of who they are. And a high five to my Surgeon who is THE man and gives me hope of having a less painful life. <3 you all. You make me happy, yes YOU."
n,"My most Awesome Surgeon says I can try walking today and if all goes well, I can work tomorrow !! YAY !! I'm gonna need the money if I wanna try and quit this job to focus on my other jobs//opportunities. Wish me luck on the walking ! I'll report back."
n,Just ate a nice happy cow filet with red wine reduction. Wish my feet weren't throbbing so I could really cook !! Tomorrow we shall throw down...my 12-in skillet and me.
n,Having surgery today. I can't wait to be in hospital. I'm not a big fan of surgery. But hospitals feel like home to me. Calming in the chaos.
n,Reading an amazing book called Stranger in a Strange Land. Now I'm listening to Loveline and trying to rest for the god-aweful full day tomorrow.
n,"Off to a training, not back til Sunday. So tired. So in pain. Starbucks will make it all better, I know it !"
n,"Last day at work. I caught myself laughing at something horrific last night. Laughter is how I cope, but...I can't wait to laugh at happy things again."
y,why are my clothes disappearing!!!! =(
y,ewwwww! grossssssssssssss leave me aloneee. disgustingg.
y,had a great time yesterday! it was nice seeing everyone <33
y,is in Italyyyyy
y,has a lot of bug bites in Italy =(
y,has period cramps. =(
y,is coming back to America sooon =)
y,hahaaaahahahahahaaaahahahahahahahhhaahhahahahahahahahhahahahahhahahahahahhahahahahhahaha.
y,shame on me. raetjgliajgtjajgaijglajweglkjajga
y,needs a big hug
y,changed her status. happpy?
y,ewwwwwwwwwwwwwwwwwwwwwww!!!!
y,METEOR SHOWER TONIGHT! FML!!!!!!!!!
y,happy birthday *PROPNAME*! Mommy loves you veryyyy much<3
y,"Boys are like buses, miss one, next one coming!"
y,im getting pimples! whyyyyyyyy =(
y,i just got home from school and my flies were unzipp the whole time. oops?
y,i'm going to break my record!!!!!!!!!!!
y,I sometimes think that some *PROPNAME* bikers are just ASKING to get hit by my car!
y,i can't motherfucking fall asleep.
y,who does that motherfucker think he is!!! ajkjsgksjgewl
y,gloomy cold weather today. I kinda like it. :)
y,"before this quarter ends, i will definitely not break my record...ahahahhaha Just for YOU *PROPNAME*."
y,omg. SHOOT ME.
y,"so my fortune cookie told me ""You and your wife will be happy in your life together"" MY WIFE? I always thought I'd be married to a guy? FML!"
y,mmmm beeen feeling quite happpy =))))
y,last night was. LOL.
y,"SO ugly and tired looking from finalsss, but I'm DONEEE =)"
y,You are the fucking BEST. =)
y,sold back my school books for $138.75! =)
y,the weather is SOOO AWESOME!
y,i hate phillip shing bing long bong shalong ma!
y,sooo many sidedishes like korean food.
y,"a Lion will never cheat on his wife, only a Tiger Wood. LOL."
y,"every KISS begins with a ""K"" every UGLY begins with a ""U"""
y,nothing gives you a better night sleep than nyquil =)
n,I have no water right now. WHY
n,Ecco la marcia ...la marcia marcia arcia cia a...
n,just watched Der Rosenkavalier for the first time OH MY GOD
n,*PROPNAME*... D: *PROPNAME* too?
n,ITURBI
n,"*PROPNAME*, it's like you aimed just left of funny."
n,saw Corialanus at the Globe today. Now where's Dido?
n,anyone know of a good recording of L'elisir D'amore? Everything I've listened to so far has been sort of crap crap crap UNA FURTIVA LAGRIMA crap crap crap crap crap. I know it's the hit song but god is there a recording that's good as a whole unit anywher
n,Finished Steppenwolf. Not for everybody.
n,"just watched *PROPNAME* as *PROPNAME*, something that has forced me to revise my previous low opinion of him. It was great! Right up there with Philip Langridge and *PROPNAME*, which I understand is weird to say seeing as he came first of all. But sti"
n,1. On campus housing TOO EXPENSIVE. 2. There is no fat or sugar in this house how is life possible. 3. So many stupid looking dogs SO MANY STUPID LOOKING DOGS
n,"oh huh, this is 4th of July weekend coming up? Probably not the best time to try coming up..."
n,"""*PROPNAME* Teaches Trying?"" *PROPNAME*, sometimes in your ceaseless effort to provide a slightly more depressing take on various topics, you come up with a bit of a stretch."
n,"Hi Chicago, what's up"
n,"just saw Thirst. It was dark when I got out, and I was by myself, so I jogged part of the way home. Hell if I know why...scary wouldn't really be the word for that movie I don't think..."
n,well that didn't work
n,"Oh right, there is a diction exam tomorrow. Huh."
n,"*PROPNAME* more convincing as the king than *PROPNAME*? Wow... I mean he's good and all, but I sure know one source of reviews to ignore now"
n,"Wow, *PROPNAME* was very small."
n,"Hahahha Mad Men. ""You can't sing."" ""Take that back...I quit the Tigertones because I had mono."" ""I am so high right now."" hahaahaha"
n,"after months of failure, I am going to try to come up to LA for a day before everybody disappears. I'm thinking this Friday?"
n,Novelists sure don't like the suburbs
n,Dead Like Me is such a fun concept executed so...disappointingly.
n,yes yes what a fun thing....
n,is gonna be eating various kinds of wraps for every meal for a while now.
n,"Refrigerator: ""Drrrrrr"" Lights: ""Flicker..."""
n,"Okay, songs for bass//low baritone and orchestra: Songs and Dances of Death The Vagabond Le Bal Masque Old American Songs Ich Habe Genug The Ravel and Ibert Don Quixote cycles then all those Mozart concert arias what else?"
n,"My first thought was ""wow, everybody is having birthdays at once...what a coincidence!"" Then I remembered all of those profiles we made for Threepenny..."
n,wishes people could just agree on one perfect technique and have done with it!
n,slept so much last night
n,"WOAH, tough day! GO GO GO REGROUP DOMINATE AHHHHH"
n,It's surprising how much better *PROPNAME* makes everything
n,"In The Loop on Opera: “It's just vowels, subsidized foreign f***ing vowels.” Hahahahaha"
n,Hmm...it might finally be time to get a coat.
n,"feels pretty ooky, but is going to try to power through and sing in everything tomorrow anyway. Good idea? Let's watch!"
n,"Every time I log in to something and I see one of those checkboxes next to the words ""Remember Me,"" I can't help but think - ever so briefly - ""but ahhhhh, for-r-ge-et my faaate."""
n,No more student tickets for opening night at the lyric opera! Hmm... How unmissable is tomorrow going to be? I'm thinking I may go anyway.
n,"Wow, major insomnia attack. Might be a nocturnal weekend."
n,stupid light vegetable and noodle soup you are the worst soup have you not heard of flavor i bet you've never even heard of the gym
n,hmm how far is it reasonable to go to get a hard to find arrangement that you really want?
n,"""What's on your mind?"" summer programmmms"
n,glerc blech hack hakk kkrrr
n,ugg calling in sick is a surprising amount of work
n,"it's a bird, it's a plane, it's a BIRDPLANE"
n,god I can't even look at nfcs. confused enough as it is!
n,oh my god rice cookers are incredible
n,"""The eternal passion stretches me apart"" ---> ""The eternal puhsshuun stroechuuz muh apoooooohh!"" Music by *PROPNAME*. Revisions brought to you by the letter F."
n,*PROPNAME* and *PROPNAME* are doing Dr. *PROPNAME*'s *PROPNAME* Songs? eeeeeeeeeeeeeeeeeeeeee!
n,Does anyone else spend waaay too much time worrying about what aria to start an audition with? Or is it an irrelevant point and I'm just stupid? Grrrrrr
n,Was just blown away by a Schumann symphony...what? I don't know what to believe anymore...
n,oww my back...today i'm like 70 or something
n,just lost an hour to scramble when he should have been packing. How are people getting such high scores? Ahhhh
n,so happy! dum duh duh DA dadadada dm dm dm dm
n,Haha the *PROPNAME* montage where he's talking about how he's a great leader and a really nice person and they're juxtaposing it with all these clips of him being a jerk... so perfect! He's still one of the guys I'm rooting for though.
n,ahhhhhhhhhhhhhhhhhhhhh go go go go go
n,is on a SERIOUS hans hotter kick right now...recovery is uncertain...
n,[h?-lo? ?-v??-ba-di hau a? ju]
n,It's pretty amazing how many hours are required to organize a presentation that is going to last no more than twenty minutes. This would be so much simpler if I could just call Haydn as a witness.
n,"I finally went grocery shopping. Picked up a small piece of raclette, not knowing what it was, because I wanted something to put on crackers. Turns out it is supposed to be melted over a flame or special grill and then immediately scraped onto some kind of bread. Whyyyy did I get such a difficult cheese? Will just putting it right on a pan or toasting it somehow work? I guess we'll see!"
n,Streeterville? Wrigleyville? Printer's Row? What is this
n,just ate a ton of sugar woaaahhh... Explain to me again why I'm not ripped?
n,hungry and got no food but it is cold out so I don't want to go out to get it! Instead I plan to put Safety Dance on repeat. yes yes i will be fed by the power of dance in a strange medieval town
n,"realized today he had no idea what was in eggnog, and looked it up, secretly expecting to find that it was made from something horrible. It is actually made of far more wonderful ingredients than I ever could have imagined!"
n,"was a huge baby when he had his wisdom teeth out a few years ago. Just splayed out on the couch whining constantly. His sister, however, had them out today and treated it like it was nothing!"
n,"Airplane time soon, it's a vehicle that flies, but that's not important right now. Hahahahahah...hahah..."
n,Reading Rainbow was cancelled? Noooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo
n,Time to get my final wisdom tooth out :(
n,Why is there rain everywhere???
n,passed all three of his entrance exams for theory and history yessss
n,Visiting LA on Tuesday!
n,"After the competition, went to the zoo. THE ZOO. Talked to THE ANIMALS. ""Oh my God, look at you! You are tiny! HAHA you are a FROG! Oh wow high five frog."""
n,was PERFECTLY noctural today. My sleep schedule is the worst it has ever been ever! Ugggggggggg...
n,Hooo...this semester...am I right guys? Wild!
n,"Wow, *PROPNAME*...I've never heard anything quite like that in person! My search for similar sounds has led me to *PROPNAME*, so very productive post-concert internet session. SO COOL"
n,I just dreamed the mob kidnapped me and was forcing me to host a toothpaste infomercial. The draw for the toothpaste is that it was used by athletes in the Olympics. I kept getting all the names and locations wrong because nobody told me what they were. A burly guy in a suit was getting pretty upset cause we were stopping so much. He was on the roof for some reason. The set looked suspiciously like my backyard. Huh.
n,cooked with shiitake mushrooms for the first time today. they're so smelly!
n,oh my god House! =D
n,Where The Wild Things Are looks soooo good!
n,"Terrorist-underprivilegeds bombed three hoverports, and I should be scared or angry, the newsfeed says. But the sky is so empty and quiet and beautiful."
n,"went to class, realized i never printed out my essay, made a mad dash back to print it out, and continued said mad dash back to the armory. eesh."
n,dyed her hair =]
n,recieved The Electric Kool-Aid Acid Test in the mail today =D
n,is going to go play Boston on the piano =]
n,hasn't had power for the past 2 hours..man im so bored.....
n,"poor farrah, poor michael =["
n,is wearing and listening to less than jake =] =]
n,IS going to warped tomorrow! =D =D (close one!) gah! so happy =]
n,loves snl. and is going to marry bill hader =]
n,got out of the house tonight finally =] had a grand time. this had better start happening more often.
n,needs something witty to put as her status.
n,woke up this morning with both of her arms asleep. unpleasant.
n,"""So judge me by my actions. Maybe some will be scared enough to wake from their walking dream state"""
n,all the statues in town came to life. but they'd been watching long enough to know not to move.
n,could listen to L.A.X. by Big D and the Kids Table about a hundred times in a row hahaa
n,movies =]
n,the glass passenger =]
n,--it's postsecret sunday everyone!
n,"has contacts finally, its been a long time coming. its quite nice to see"
n,"to do: raise lambs in the Alps and, in turn, become a german shepherd."
n,17 soups in a hot plate
n,found long lost Third Eye Blind cd!
n,likes pina coladas and getting caught in the rain
n,Perseids tonight!...though accompanied with a bright moon. =\ Still excited! =]
n,"quad day, got some fantastic posters, donated blood...productive day."
n,is very anxious for House to start again in september
n,"moved in yesterday, got victoria moved in today, and now we're just..hangin out. in our room sweet room. outdoor concert and comedy tonight? yay!"
n,is back from the late nighter and didnt get hypnotized =[ and very hungry...
n,my ID card has been found! =D
n,moves out the day after tomorrow
n,shot the moon!
n,s last day of work is tomorrow... and it's gonna be a long one =[
n,hey everyone! What A Wicked Gang Are We Below by Streetlight Manifesto!
n,got caught in the rain =\
n,wants to take a rorschach test...
n,cuz lately im not dreamin so whats the point in sleepin? its just that at night i've got nowhere to hide.  --love me some jack's mannequin =]
n,lost her bromley id again... probably won't be so lucky to get it back this time.  Darn these shallow pockets!
n,bought some mod podge. is going to collage some things. rather excited.
n,"""when you look annoyed all the time, people think you're busy."""
n,is going to the football game at shiloh tomorrow =] haha yay
n,misses writing as much as i used to. needs a journal.
n,totally saw a guy with a neck brace looks both ways before crossing the street today. hahaa made my day for a bit
n,"""My son got into DeVry."" ""What'd he have to do, open the door?"""
n,its rainy and sun shiny and warm and beautiful =] but...its stopping.. sigh.
n,has nothing (of interest) to do.
n,there's nothing to writing. all you do is sit down at a typewriter and open a vein.
n,bah. this always happens. ah well. thinking about making blueberry muffins.
n,What do you call someone who speaks more than one language? A polyglot. What do you call someone who speaks only one language? An American.
n,is out of cinnamon toast crunch =[
n,needs a new camera =[
n,pasta and criminal minds marathon and putting off reading
n,warped tour was fantastic =]
n,"bored, tired, work tomorrow and the next two days and then im done =] and then 6ish days from then i move in. delightful!"
n,....lost my bromley id. already. curse my absent mind.
n,robot chicken!
n,And the world might end tonight!
n,you know whats cool? project runwayers making clothing out of newspaper.
n,"just can't get down to business...curse you, homework."
n,may as well try and catch the wind. dee dee dee dee dee....
n,snl tonight =]
n,sick =\
n,is tired and irritated. almost time for green tea and robot chicken! hope i get my stupid bromley id tomorrow.
n,drew a blank...and put it in a frame.
n,"""Uh, didn't ask about your hair, *PROPNAME*.""   ""You asked with your eyes, *PROPNAME*. You asked with your eyes."""
n,jimmy fallon does one heck of a seinfeld impersonation
n,"I love when people misinterpret brutally depressing songs. Like Born in the USA, or Happy Birthday."
n,has played more Freecell today than any man should.
n,*PROPNAME*'s on Leno =]
n,"2 more classes, a quiz to fail, a long-awaited nap, and maybe dinner if i feel like getting up."
n,feels absolutely great =D
n,back from the doctor with many many meds
n,"is still practically deaf in my right ear after two weeks... getting old, i say. unpleasant."
n,"off off off with your head,,dance dance dance til youre dead"
n,"still, i wouldn't mind punching something."
n,"you and i, we're just too shy"
n,"got her books today. rather excited for intro to poetry. read sylvia plath and edwin arlington robinson on the way home =] also, got glasses today. not too sure how i feel about them. didnt not wear them on the way home"
n,"HOUSE! HOUSE EVERYONE, HOUSE!"
n,zooey deschanel and death cab for cutie front man ben gibbard got married =D how cuuute
n,paper done with 20 minutes to spare. poptart time.
n,dakota fanning's getting beat up on robot chicken heh hehh..excellent.
n,can't get enough glass passenger
n,"It's ""Fumbles"". It's always been ""Fumbles""."
n,meh. forgotten test in the morning.
n,is Nancy Drew.
n,got two pairs of cartilage piercings today =]
n,going to play some piano!
n,be excellent to each other!
n,10 hour workday? boo.
n,"has consumed so many cough drops as of late, i'm making a wrapper bracelet with those too."
n,"Ah, love at first sight. When you see someone so beautiful that you forget they aren't there just for you."
n,found Mad World sheet music =]
n,"some man sold his kidney for $20,000...sounds like a plan"
n,"laptop finally came, woop. its purple. its lovely."
n,500 Days of Summer was very very good =D
n,Courage the Cowardly Dog is on!
n,"one more class, dr's appointment (hearing has improved!), missing House because of the midterm tonight =["
n,watchin benny and joon =)
n,9am class for tomorrow is cancelled. Huzzah!
n,sent a postcard to postsecret yesterday =]
n,s ears are sore haha. worth it! Nothing on the tube.... will continue to study for tmrs psych midterm momentarily =\ meh.
n,wants to be able to put the wild things commercials on her ipod to watch allthetime =]
n,is watching robot chicken. It's aliive!
n,and by that i mean that everyone should listen to Viva Discordia by That Handsome Devil. now.
n,Criminal Minds!
n,feels she did poorly on her midterm; starts third psych class tmr; needs to create some ipod playlists; is preoccupied.
n,gets to sleep in tomorrow! kinda disappointed that all my classes are canceled except one =\ wouldn't mind the whole day off.
n,"has a paper due tomorrow. will start in a bit, i think. would've helped to have read anything before this point. ah well!"
n,is downloading wilco and watching third rock from the sun!
n,"I've always known I'd be a bank robber. So judge all you want, ladies and gentlemen. Because you never did become an astronaut."
n,crowd surfed at *PROPNAME* and *PROPNAME*! =D
n,We bet him five dollars that he would drown. A bittersweet victory.
n,"Overpopulation will only accelerate until we need walled cities to keep out the hungry, swarming, insane masses. And they will scrape and dig under the walls like bug eyed mole men. You say catastrophe. I say, fuck yes."
n,Jai Guru Deva om... Nothing's gonna change my world.
n,Err:520
n,is rocking the casbah.
n,HOUSE!
n,is updating her facebook status.
n,is off to brunch!
n,needs another project. needs more chain.
n,"loves you, yeah yeah yeah."
n,....curse this internet and//or computer. whichever one is currently sucking and screwing up facebook. screwing up everything!
n,"is looking into her personality type. has the same as luke skywalker, gandhi, and adam sandler, among others. is pleased."
n,sabrina the teenage witch is on! i haven't seen it in years! =D really takes me back...
n,"You are beautiful, sir. But I hope you're interesting, too. Do you read? Do you think about what you read? I specifically told the agency I wanted someone who thinks about what he reads."
n,might as well be walkin on the sun
n,"""the verdict falls like bachelors for bad-luck girls"""
n,"And if a ten-ton truck kills the both of us - to die by your side, well, the pleasure, the privilege is mine."
n,finished the rough draft of my explication of The Mill.   *PROPNAME* is spectacular!
n,"""It wasn't radioactive,"" the doctor said, ""it was a Brown Recluse spider."" ""Fuck that,"" I said, ""My spidey sense is tingling!"" ""That's nerve damage,"" he said."
n,the most interesting man in the world doesn't always eat soup. but when he does. he prefers cream of mushroom.
n,hug a vegetarian day!
n,"I don't mean to seem disrespectful, officer. But god damn, I want like three of you."
n,NEW SNL!
n,i for one am loving the wind
n,also just got back from seeing the Chief dance.
n,needs something to do tomorrow//wednesday afternoon.. don't wana be around for fire code inspections.
n,slept in like nobody's business today. makin biscuits.
n,is making the coolest bracelet ever.
n,"i've got troubled thoughts and the self esteem to match. what a catch, what a catch. -- the music video is delightful =]"
n,"check your time boy, check your time"
n,is *PROPNAME*. Yes!
n,is watching SNL =D
n,superfastinternet is beautiful.
n,"""Every generation had its socially-conscious youth: flappers, beatniks, hippies, punks... Today we have hipsters, but instead of contributing largely to a social cause, they're just a bunch of pretentious pricks."""
n,"nap, two classes, headed home."
n,"is just a teenage dirtbag, baby. Yeah I'm just a teenage dirtbag baby. Listen to Iron Maiden, baby, with me. Ooohoooooo.. =D"
n,Truth and Beauty are wonderful words. But shrapnel is shrapnel. And at the end of the day I am alone with the things I have done.
n,ordered a real winter coat today! It's been long overdue.
n,is anticipating tonight's Criminal Minds!
n,sophisticasherwood anderson
n,is watching Gossip Girl. This may mean I've failed to acquire taste.
n,MJ died :(
n,wants sleep
n,is going to the lone star ruby conf. in August!
n,Salvador Dali's distorted clocks were inspired by melting cheese. I'll never eat a grilled cheese sandwich the same way again.
n,"I find it funny that I keep clicking on unfamiliar names and wondering ""When did I friend this person?"" and until I realize they got married."
n,thinks ice is the best puppy treat ever
n,puppy training classes then UGA football weee
n,wine + cheese + teebow's tears == fun
n,enjoying the latest Imogen Heap album
n,is in Atlanta
n,spending a night with 9 IBM programmers feels like a chapter out of Microserfs.
n,will miss Stadler.
n,I :heart ruby
n,made spicy coconut soup mmm
n,back in Austin
n,just watched Back to the Future for the first time
n,argh y does everything need qualifications n not experience :(
n,gona miss u lots bojana :'(
n,is eating a yummy watermelon
n,"aww i dont feel 2 good, think i ate 2 much :S"
n,says y dont any1 take me 4 who i am :(
n,hehe need 2 stop doin all the fb quizzes :)
n,"hehe 'What I'm Listening to' is kinda working on my wall, 2 bad its a lil slow at updating :P"
n,"we take life, we make life and now we must feast for the ones we love"
n,"we take life, we make life and now we must feast on the ones we love"
n,"IM SOOOOO HAPPY ITS FINALLY HERE, ITS BEEN SOOOO LONG SINCE WE LAST HAD A STORM :) booo all my cams suck they dont work at night, wish i got that 2day now!!! :'("
n,im so fuckin pissed off
n,hmm this ice lolly tastes of strawberry n apple flavored coolant -.-
n,hey any1 wana go2 the balcony next sat???
n,:'(
n,lolz thx guys
n,lolz been so long since i logged on here :P
n,might go n c motorhead live at the end of the month :)
n,"aww im bak, but i wana go bak 2 reading :("
n,"cool we've got enough points on bejeweled 2 win the laptop, btw can i hav it if we do win :P"
n,"stupid avg, im gona get rid of u wen i upgrade 2 win7"
n,busy designing characters boo wheres steve wen u really need him :(
n,yay got my new laptop :) aww but now im pretty skint :(
y,Who needs Twitter when you have Facebook?
y,New Guitar Hero = Freeeeeeeeebiiiiiiiiiird!
y,"4 publications in 10 years, yo I can divide// That's one every let's say two, two of them shits was due// One was - NAHHH, the other was in the Journal of Mathematics// That's a one hot publication every ten year average// And that's so - LAAAAAAAME!"
y,BET Awards tonight at 8
y,"My personality spans, too numerous  A gentleman, intelligent, athletic, a thug and I'm humorous"
y,"*PROPNAME*, *PROPNAME*, and *PROPNAME*: 3 great men doing great things in 2009."
y,Can Obama will the US to victory over Brazil Sunday?
y,"Ok, who wants to go to LA with me Tuesday for the MJ memorial service?"
y,"After 3 tracks of Illmatic in the car today, my grandma turns to me and says ""Turn off this noise and put on Michael Jackson!""  Priceless"
y,lamborghini murcielago
y,Off to Cornell for a week of probability.
y,Goodbye *PROPNAME*.
y,"Im serious, I have an extra ticket for the MJ funeral.  Who wants to go?"
y,Take me to a place without no name
y,Does anyone know where I can find the firefighter's test from the *PROPNAME* case that is causing *PROPNAME* so much consternation.
y,"Forget fireworks, I want to see the *PROPNAME* funeral."
y,Im sort of half expecting MJ to come dancing out of the hospital singing Thriller
y,Off to Orlando for the weekend
y,BET Awards Sunday at 8.  I will not forget this year.
y,loves hiding uninteresting people on his newsfeed.
y,"""Im going to University of Maryland, but I spent the summer at HARVARD."" ~ Adweeb"
