label,body_text
y,"""I think we should give our new logo to U of M, it should probably be able to coach their football team better than RichRod."" LOL... seriously"
y,"""we never forget the truth, we only get better at lying to ourselves"""
y,"So, I tried to sit down and pay my birthday tax today, and I cannot find the paper work...I know I have it here somewhere!"
y,what a freaking wonderful night...in both good and bad ways!
y,probably should change her current city from E. Lansing....
y,Sweetwater tonight! :)
y,"is THRILLED with the new *PROPNAME* album, over the moon really"
y,jenna's wedding
y,"The Soup: The Verdict Type: Vegetable Appearance: Fantastic Texture: Good Taste: Poor Overall: Edible but not pleasant Summary: This is a great soup for looking at, it is full of colour, healthy vegetables and creaminess! If you are not hungry make this soup and you will feel good! However, if eating is your thing, this soup should be avoided. I have soup left for 3 meals - any takers? Only p&p to pay! Enjoy!"
y,"Only two more days at home, then off to Richmond on Tuesday.  Where did the time go!?"
y,feeling productive!! YEE!
y,Hurt my leg today. Might have a stress fracture not sure yet. I can walk on my leg but it HURTS lol anyways cant wait to see the volley ball game! The Halloween party is still on tonight at my house. I live like 10 mins away from chief leschi so transportation shouldnt be that big of a problem
y,is off to practice being a shepherd
y,is taking advantage of dollar pitchers at the public house... call to join me on this awesome deal
y,back
y,Well ain't that the cat's pajamas!!
y,loves her work and coworkers!
y,Happy Lunar Year! I hope it is filled with good health and happiness...and lots of red envelopes! :)
y,has a new perspective. Its crazy how close I came to dying on friday.... I'm very happy to be out of the hospital and at my parent's house again. Come visit me! I'm on bed rest 'till Sunday and then only low activity for the next 3 months
y,let's get drunk and be somebody
y,My readership is down but you can bring it up by reading this personal piece I wrote for you all. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m10d28-Why-We-Go-To-Movies
y,"after months of procrastinating, I am finally  watching the last season of battlestar galactica"
y,"After 3 tracks of Illmatic in the car today, my grandma turns to me and says ""Turn off this noise and put on Michael Jackson!""  Priceless"
y,just got home from shopping for our apartment with *PROPNAME*…I bought 600 thread count sheets and they feel like butter! ooooohhhhhh luxury sleep here I come :o)
y,"is excited her :D For serious, that's all i can think about"
y,"is watching the lights go down, letting the cables sleep. Whatever you say, it's all right, whatever you do it's all good."
y,Going to DC tomorrow! Will crash the White House like the Salahis while I'm there.
y,finished her stats paper and bought her ticket for BRETT DENNEN on the 12th! The world is wonderful again :)  Now I am off to work for the next 8 hours... not so wonderful but oh well
y,im getting pimples! whyyyyyyyy =(
y,is waiting on the Lord this morning
y,It's Easter! Teebow is resurrected.
y,invites you to feel the magic of the holidays by visiting the Harry Potter exhibit at Museum of Science Boston on Dec. 12 (Sat).
y,Happy New Years!
y,I don't know what's worse... Constitutional Law or having it at 8:40?
y,at work until 6pm then repotting two orchids.
y,Happy Father's Day to the Old Man and the rest of you Dad's out there!
y,made mochi and red bean
y,hide away!
y,is off lunch and back to work....until 6pm
y,"ugh, must finish this book by Christmas, as it is surely the only meaningful thing I've done with my life thus far."
y,once again doesn't remember going to bed. And she's upset with how much drunk *PROPNAME* tries to screw around with hungover *PROPNAME*. This isn't funny drunk *PROPNAME*.
y,"In KABUUUUUUUUUUL! Desert city bringin down empires There's nothin we can do  Now we're in KABUUUUUUUUUUUUL! The streets will make you feel so screwed No hope cuz we're all doomed Let's here it for KABUL, KABUL, KABUUUUUUUL!"
y,its nice to have unexpected friends whom u talk w once a month or two
y,Going surfing with *PROPNAME*
y,at the beach... then work. priorities.
y,i'm on keeli's side...call me high school! LOL
y,Since when did you become the center of the universe?
y,yay clean laundry!!!! :)
y,yay band camp! I can't wait for friday!!
y,no sleep make brain work bad.
y,"hopes that wal-mart hires her, now realizing her blouse was open during part of the interview."
y,"watched in shock today as a nurse on the bus poked and yelled at an old, disabled man for sitting too close to her in the section designated for old and disabled people. Wishing I'd said something."
y,I wish everytime a camera circled around my chair a month went by. (See New Moon and You understand)
y,<3's picnics
y,is feeling it. >.>
y,Change of plans: an evening with *PROPNAME* instead.
y,is sooooo stressed out! argh...where is katie????
y,"is in San Diego, boarding the MV explorer tomorrow morning! If you want to follow my voyage, I'm keeping a blog at    http:////sherrinthelove.blogspot.com//"
y,3 HOURS LEFT!!!!!!!!!!
y,CRUE ROCKED!!!!!!!!!!!!!
y,"nobody should have to work on their birthday, unless they want to...and I don't want to so I shouldn't have to :("
y,great victory over the cold
y,"october is a packed festival month! hardly strictly this wknd, then onto treasure island in a coupla weeks!"
y,Hot: *PROPNAME* is an awesome TA.
y,is desperately bored..entertain me please
y,Let's go Cowboys!
y,Off to Chi-town for some Information Theory
y,"I've got a lovely bunch of coconuts, deedle-e-dee!"
y,"places to go, people to see, papers to write and homework to read. Having a productive day :o)"
y,"Studying for the bar, please pray for me"
y,got a box full of yarn.
y,"Wow I am really in a funk...I had no idea *PROPNAME* was fired! I knew it was most likely going to be his last season, but I hardly ever miss stuff like that"
y,“Feelings are not supposed to be logical. Dangerous is the man who has rationalized his emotions.” *PROPNAME*
y,read harry potter 7 cover to cover in a day just cuz
y,is le tired!
y,suspects that this nightly coffee + Dexter combo isn't the best for her heart.
y,saw Old Dogs...the things I do for my parents.
y,"When the student is ready, the teacher will appear. ... Buddhist Proverb"
y,can walk to *PROPNAME*'s (and a myriad of other awesome places) from her new apartment :)
y,"so i dont have to keep typing this evrytime sum1 asks... slipped during a cliff jump, didnt clear the rocks below. sheared the ball joint in my left elbow, dislocated it (compound fracture), compound fracture in my forearm, 3 fractured ribs and lacerated "
y,cannot wait to pass out - too bad that's not gonna happen til friday night...
y,Check out what I've got written for The Book of *PROPNAME*. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2010m1d17-The-Book-of-Eli
y,accidentally rescued another animal from T&D's...
y,"doesn't look different, but she has changed. You're looking through her, she's not the same."
y,had the worst surf session of my life!
y,Back like a sequel. I take a look at the career of *PROPNAME* in honor of his visit to UF this tuesday. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m11d8-Brett-Ratner-aka-Boring-Guy
y,This...day...is...so...slowwwwww
y,is stoked for West Beach today!!! Too bad its not sunnier... didn't someone tell Santa Barbara its still summer?
y,Thank you all for my wonderful birthday wishes!!!
y,"surf, then continue trying to slay the GRE."
y,Tiger Army and Bleedning Through! FriggnA
y,Soon on my way to the Bad Taste party.... :)
y,This unconformity is conformity.
y,avatar was a horrible movie
y,party at my place.  call the cell to join...
y,cannot wait for Friday! :-)
y,loves his Ginosko ppl.
y,can't wait to head outtt
y,"Most of our platitudes notwithstanding, self-deception remains the most difficult deception. The tricks that worked on others count for nothing in that very well-lit back alley where one keeps assignations with oneself: no winning smiles will do here, no prettily drawn list of good intentions. - *PROPNAME*"
y,T minus 7 days
y,feels special:)
y,will be in SJ as of tonight! He'll be in town till Saturday morning so call him and rescue him from the boredom that is his house.
y,"is a Teach for American 2010 Corps Member!!!  (Southern Louisiana, Secondary Biology)"
y,"thinks one of her library nemeses is trying her own emergency tactic on her, namely, faking a horrendous cough to drive others away. Oh, it's ON, bitch!"
y,is being fabulous in California
y,wants to curl up and watch movies all night : )
y,just cried like a small child for *PROPNAME* and *PROPNAME*'s wedding. I want to marry *PROPNAME*...so beautiful
y,is going to the city tonight even though she's broken! ooo and my cousin drew a pretty pink cupcake on my cast :D
y,yayness - i am happy :) :)
y,writing stabilizes me in this dimension :)
y,says ..but everyone does it!
y,raked some leaves this weekend!
y,"Weak hearts faint, When troubles rises. Brave hearts soars, Steals all the prizes. False heart, it shrinks small in peace. And finds in fear, no sucrease."
y,"so pumped to be moving back to berk!!1 oo, ooooooo!!!"
y,"The first week is always the hardest, right? If so, it won't be long before I'm whipped into shape-- I went to the Konami gym 5 times this week. :)"
y,going out with the other interns and renee?  tonight is going to be an interesting night...
y,trying to be productive at the lib with *PROPNAME*...
y,wants to go home!!!
y,had a really stressful day at work but got a $45 tip :) Thank you Microsoft
y,Ahhhh!! what is this strange white stuff coming from the sky?!
y,off to san fran.
y,First day of school wasn't so bad.... Just abit scary ;)
y,would like to go home for a weekend here and there...I work Mon-Fri 10-6pm...if you are headed toward the Cape let me know :o) Fall term classes: Tue//Wed//Thu...no school Mon//Fri
y,"*PROPNAME* ""Noel"", Christmas slippers, hot cocoa, soft blanket, and a book. Just missing the snow!"
y,I  walked around whole Sundsvall today and half the way it started to rain.....
y,I love *PROPNAME* 0:)
y,"Well rested after a week of jetlag, Taka City concert, various other rehearsals and a Yakitori party."
y,“Hell is empty and all the devils are here.” Shakespeare
y,Question... does anyone actually use the poke feature on facebook anymore?
y,"great weekend filled with tailgating, wine trails, and lots of laughs!"
y,omg. SHOOT ME.
y,is getting everything to work out despite the drastic change in plans
y,wants it to be 1 month and 2 weeks from now.
y,3 weeks :-)
y,"but the good thing is that today, i fired all my rounds .. so, i'll hav to drive to town to fetch the next set f cartridges today coz, u kno, ive got nothin else to do tomorrow.....obvously,if life goes like this,1K rounds per year limit is way too far that, it'll seem like a tiny dot...."
y,just made some kickass veggie lasagna!
y,"My Indian address: 109 Blincoe Avon, Belmont Across from field next to warehouse, on curve Virginia, USA"
y,"oh Portland, how i love thee"
y,Rather enjoying her last day as a 24 year old
y,"writing, writing, writing, writing . . . writing."
y,PHI is callin' my name!
y,Sleep.
y,once was lost but now am found. Repenting my absurd arrogance.
y,Football all day...that's what I love about Sunday's
y,Going to bed. Football practice in the morning...guess who didnt work out like they should have been? ME!!! YAY!!!.....//cry
y,Happy New Year!
y,Today is an off day... thank goodness it's almost over! maybe some gym time at around 7:30 or 8? anyone... anyone?
y,hasn't been outside yet today but is now going to post a letter to one lucky recipient!
y,"You want to play house you got to have a job. You want to play nice house, very sweet house, you got to have a job you don't like."
y,"work, then to the lib with alex all night"
y,whom that i know and have not seen in agesss lives in NY city???? flying in this coming saturday and shall be staying for a week!! :)
y,will be back in the U.S. the 7th. i got a sexy tan at the beach lol
y,"has anyone else realized that *PROPNAME* looks like ""The Situation""?  I am so glad that trashy show is almost over"
y,"wants to go see Harry P. and would love to go back to sleep, but there is stuff that needs to get done. Booo..."
y,realizes that she probably can't afford (staying alive-wise) to pig out on sweets around Harvard Square everytime she has dance practice.
y,picking her nose. ooo gold rush up there!
y,"at long last, resuming my love affair with my favorite sexy serial killer :D"
y,Can't wait to sleep forever.
y,Monday comes too fast and too early.
y,I am officially the dumbest person in the entire world...my life sucks
y,So now what am I suppost to do on Wensday nights?  Damn it Fox...no Glee until April?
y,uuummmmmmmmmm all men should learn how to dance before they are allowed to have sex with women :o) I love men!!!!!!!!!!!!!!!!!!!!
y,"Yawn, Feels like . . ."
y,"Went to a surprise *PROPNAME* game yesterday (surprise for me, not for the players) and had a fantastic time."
y,Babbbbyyy you've got what it takes!
y,"wishes someone would invent a cure for migraines…third day with a headache so much work to do this weekend!!! Coffee, Tylenol and studying."
y,Happy St Valentines Day!
y,anyone have extra tickets to the rise against show?
y,"thinks that no one should be afraid to go to the doctor because they can't afford it, no one should go broke because they get sick, and no one should die because they could not afford care. If you agree, please post this as your status for the rest of the day."
y,"just canceled out the vote of an obnoxious, be-cashmere-scarved prettyman chanting ""*PROPNAME*, hare krishna, *PROPNAME*"" in the middle of Starbucks. Health care for all!"
y,"Thank you to everyone that was able to come out for my birthday dinner, and I sincerely appologize to the guys that thought that tapas bar was topless bar..."
y,"Sunday. *PROPNAME* gone. And the person standing in line behind me at the minimart, who saw me paying with a bill that had a giant inappropriate anatomical figure on it, was a pastor. Of course."
y,...well I never knew I had a sister named *PROPNAME*?!?!?!?! Bahahahaha *PROPNAME* you made me laugh even though you were not here!!
y,I've had better...
y,need new clients!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
y,I'll jump and kick and bite and scratch and scream until I'm blue in the face.
y,Migrated to Ubuntu Linux completely.
y,feliz navidad a todossss.... @ aeropuerto Lima
y,cannot fall asleep ><
y,is still thinking about how amazing the season finale of Dexter was...wow. And is now hooked on Lost...she gets it now. Still agonizing over seeing Boone go bye bye...sexy sexy man
y,keep hatin bitches...i'm just getting started! weeeee
y,Counting down the days till NOLA!
y,"knows what connor got from her.... he is such a little drama king, screaming bloody murder at time-outs!"
y,is having a little boy!
y,"Tomorrow, we snowboard."
y,good times in the mountains. Now I return to do battle with the nefarious arch-villain monday
y,ahhhhh... restless.
y,"“The God I believe in is with those who suffer, doesn’t punish those or create evil for those who are already suffering”"
y,"watching Valkyrie, then sleep....  glad derick is off for a while after tonight!"
y,My mouth always gets me in trouble...
y,another week of school!!! yay.......
y,wants no more friend or exboyfriend drama drama
y,goin on a cruise to Mexico!
y,Happy Dashain! Dashain ko Subhakamana Sabaai laai! :)
y,So *PROPNAME* just ate the end of my highlighter... I think that means she wants me to stop studying...
y,GO Bears! Very Proud to BE BERKELEY ALUMNI! GO BEARS!
y,"PSU loss, Steelers loss...my life is in shambles"
y,loves alcohol and women.
y,"finally got her computer back in shape! Open office, utorrent and skype; now I can actually make use of my computer again!"
y,"i believe i can fly! woo! i believe i can touch the sky! think about it every night and day, spread my wings and fly away! i realllllly need something to do right now! lol"
y,is frustrated and displeased with the way that the next few weeks are shaping up. Mail.msu.edu doesn't make the situation any better. I'm sending a complaint!
y,Might just vomit. I hate exams.
y,is stressed... but has great tickets for the game! row 1 baby! Woot!
y,thinks there should be more time in the day and that mail.msu.edu is stupidly slow!
y,"s library nemesis has answered her pine nut brittle with chips, a paper lunch bag, and a thinly-veiled apology for his ""snack attack."" Touché, library nemesis, touché."
y,is in Knoxilla for a few days. Trying to get this Germany thing settled. Still. Garg!
y,is a wee bit disappointed! :-(
y,"Everlasting, Eternal One, Zealous Conqueror, Creator, Sustainer, Almighty...how can I appeal to your highest pleasure. What can I bring to you that you do not already have? Vanity. Even to define my mission as one to bring you glory is utter foolishness. What can I lift up with these dirty hands? What can I sing with defiled lips?"
y,MLIG!!!
y,a very happy girl!
y,sun # 09234358268.. pki save.. ska pki txt aq kng may sun kau.. thanx!!
y,Sick and tired. Literally.
y,tried to shovel. It was a bad idea.
y,"“The New England Journal of Medicine reports that 9 out of 10 doctors agree that 1 out of 10 doctors is an idiot.""~ *PROPNAME*"
y,"loves beautiful days in NY with beautiful people, has a new temp gig starting Monday, has an interview Monday, and is pretty much loving life! xoxo"
y,"is eating stroganoff, waiting for her hubby to come home and then maybe some sleep."
y,Finally going to get the car washed tomorrow!
y,learns more and more every day that timing is everything.
y,wants to go to paris. anyone care to accompany me?
y,online traffic school is exciting.
y,doesn't want to study anymore!!
y,"finally has finished her paper! :) still needs to be edited, but at least it's done!! :D"
y,I love PSU!
y,"still getting over that cold from last week.... but hey at least everyone's laid off the ""quit smoking!"" bit...."
y,Go Bears!!!
y,"Unless a miracle happens, life s gonna be a rough ride ahead !!! . . ."
y,ITS OVER 9000!!!@#$%^&!! :D
y,misses the ability to drive
y,one more final left and then I'm DONE!! :)
y,"loves being broken. It means I fought hard and didn't give up. I'll wrestle with you, oh God of Jacob, and I won't let go."
y,I don't think I have a famous person....hmmmm....okay with that though.
y,"Dear rain, I have a wonderful day of boating and friends ahead of me so please go away... Sincerely, Barb"
y,is feeling a lot better... slowing things down and taking a deep breath really does a world of good
y,"Dear planes,  Please stop crashing, I'd like to go on a trip to Ireland without dying on either flight.  Thanks, *PROPNAME*"
y,s spleen is healing nicely but she still can't feel her fingertips on her left hand. she also wishes the nurses' assistants weren't so incompetent... one helped me to the toilet this morning then left and never came back to help me back into bed (which i
y,SNOWING!  All of atlanta grinds to a halt for a snow flurry....SO glad I am at home!  Careful driving with the crazies out there people!
y,has an extra Company of Thieves ticket for tomorrow night at the HOB. Lemme know if you want it!! $30
y,i guess if that's what you're into...
y,i better pay the library 3.60 or the man is coming to my house
y,RIP *PROPNAME* - Boyzone will never be the same without you....
y,Anyone in the pitttsburgh area able to work the polls on tuesday?  I've got a friend that needs help.  Let me know.  Thanks.
y,"Thank you, Lord, for today :) The day that three  years ago you let me start to make mine the most amazing woman ever! :) I love you *PROPNAME* :)"
y,Off to Cornell for a week of probability.
y,Waiting for freinds to come over on this cold and snowy day!
y,rob zombie just disappointed me...never thought that would happen.
y,wants to go back to England :( Amsterdam just isn't my cup of tea...
y,"is sleepy, loves *PROPNAME*'s new blog, *PROPNAME*'s remodeled blog, *PROPNAME*'s new makeup, and is so pumped for New Moon!!! Did she mention she has the new CD and loves it?"
y,I guess there's still some hope. A stranger helped me out today.
y,fighting the good fight or at least trying
y,. . . doing me. . . you do you. . .
y,is in desperate need of a social life!!! :(
y,"today is one of those ""I don't like law school..."" days.  My solution= pretending that I'm not in law school for the rest of the day... tv time."
y,hates writing papers!!!!!!! I don't know how English majors do it!
y,the tax man cometh
y,just saw a pink floyd tribute band :)
y,"being where I'm from, agricultural labor should be much more interesting to me...but, ughhhhhhhh! definately narrowing down potential career paths!"
y,"is sitting in an English garden, waiting for the sun."
y,bored bored bored.....not ready for thursday! I don't have 2 tunes memorized!!! :(
y,What is going on with this bowl game?  I thought that MSU losing 20% of thier players was bad...now texas tech coach scandle?   If you were going to toss a kid in the closet...would you chose the one whose dad is on tv everynight??  Bad call dude!
y,"""twist it, shake it, shake it, shake it, shake it, baby.."""
y,hrmm
y,realizes that she has friends on Facebook that she doesn't remember how she met... is that wrong? Discuss:
y,It has been confirmed... I'm going to poly! >=D Now... to find a job while I wait... >.>
y,Now *PROPNAME* is sick...and realizes what a jerk he was when I was sick
y,There's nothing to do but eat Ritz crackers and neglect school work.
y,finished her taxes  :D
y,METEOR SHOWER TONIGHT! FML!!!!!!!!!
y,Practicing...
y,Was on my first voice lesson today... feels good to start singing again... It was a long time ago... but now I'm back on track again ;)
y,President Obama -- fighting wars in two countries -- will arrive in Norway on Thursday to accept the Nobel Peace Prize.... Amusing CNN headline
y,"Define me urban dictionary ""The Most wonderful person in the World. Kind, Sweet, Loving, Caring, Gentle. Perfect in Every way. The one you love for all your life. Crazy hot girl. Beautiful, smart & funny; *PROPNAME* posesses atributes absent in 99.9% of women. Truly a lucky find. Plus she rocks. The most wonderful drug in the world, better know as lortab. taking the pill may cause a sense of euphoria, & well being."" hahaha"
y,...wow...
y,"Getting ready for *PROPNAME*. Bought enough non-perishable food for three days. Flashlight//batteries. Check. First-aid kit. Check. Bottling some water. Check. Old towels, in case windows leak. Check. Today: laundry, cleaning and making sure nothing important is on the floor."
y,"cannot speak due to throat pain.  This brings back memories of the first few days of school at Ramapo Middle.  Hopefully, this time there won't be racial slurs thrown around."
y,the dentist man cometh at 12:00
y,"buying my flight to hawaii... yes, that is right brian. 7 days. that translates to getting a job as a cabana boy and never coming back to the mainland."
y,exhausted
y,really wants to see Avatar...tomorrow...night... hint hint ;)
y,"It's Doppelgänger week, in which Facebookers may change their profile pictures to someone famous their appearance has been compared to. POST TO UR PROFILE!"
y,wants to thank you in his latest article. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m10d20-Im-So-Proud-of-You
y,CCHS Jv - you girls rock!  what else can I say?  And mega shout-out to *PROPNAME* for moral support  tonight and rockin' programs.
y,eating seaweed.... wow.. thanks berkeley... what have you done to me
y,"Hello, to high and dry."
y,Would like to thank everyone for the wonderful birthday wishes... It's quite pleasant to be harrassed by facebook 1 day a year ;)
y,lovin the warm windy HB weather in my backyard
y,Pigly-wigly diet soda !
y,is making soup!
y,yeah *PROPNAME* is home! Work until 6pm.
y,"aawww, i feel like shit.//"
y,"is not with his darling anymore :( sad day(s)...Lord, be my sustanence as you always are. Especially now that much of my joy is 700 miles away from me. I love you *PROPNAME*, and I miss you!"
y,FELIZ AÑÑOOOO TODOSSS!!!!!!!!!!!!!!
y,"Don't worry about the people in your past, there's a reason they didn't make it to your future."
y,is gonna get some groovy coyote trail cam pics! you know you're jealous
y,"""Im going to University of Maryland, but I spent the summer at HARVARD."" ~ Adweeb"
y,foto editing day
y,"is putting all her eggs in one basket, counting her chickens before they are hatched, and pausing to inspect the angle and shape of a gift horse's incisors."
y,frustrated and need motivation!!!!!!!!!!!!!!!!!!!!
y,"took the first step toward developing a green thumb today. Windowbox basil, anyone?"
y,"Will someone PLEASE explain to me why everyone thinks *PROPNAME* is so awesome?  I mean if you put *PROPNAME*, *PROPNAME*, or *PROPNAME* on all of my songs, they would sound just as good, if not better."
y,moving back to NOLA on the first...so little time
y,An existence of polemic bad ideas can cause considerable damage to society.
y,thinks the Orlando Magic should change their name to the Orlando Joke.
y,the sky is falling
y,HAPPY THANKSGIVING!
y,should stop going on Facebook because it reminds her of how much she misses *PROPNAME*.
y,iTunes is soooo bad! im going broke.
y,in mourning...what an embarrassment.
y,:]]
y,After a slight rebuild... Betsy 2.0 lives to surf the net again!!
y,"Traverse City this weekend, Detroit next weekend.  Fall in Michigan!"
y,going out with my man to see a play!!  NACHOFEST TOMORRROW!!!!
y,Nude.
y,Hopes no one else bought a baby book for *PROPNAME*... I'm up to three now!
y,last day of work! f'in right doggie!
y,... Obama won the Nobel Peace Prize?  Weird.
y,is not really good at catching up on sleep
y,Good god the volleyball game was amazing! Congratulations to all the players for a great game! btw I would also like to add that our cheering tonight was crazy for only like 10 kids lol
y,In Canada with fam
y,is in love with *PROPNAME* in downtown Raleigh. And *PROPNAME*.
y,"Is packing up old baggage, mailing it away to Timbuktu and starting a new day :)"
y,Cooking up a storm <3
y,"We are at the very beginning of time for the human race. It is not unreasonable that we grapple with problems. But there are tens of thousands of years in the future. Our responsibility is to do what we can, learn what we can, improve the solutions, and pass them on. *PROPNAME*"
y,"""Hell is empty And all the devils are here"" - William Shakespeare, The Tempest, 1.2"
y,is getting a cold...
y,"Finally found "" *PROPNAME* and His Flying Robot "" ... anybody remembers this series"
y,bar tonight?  anyone want to join me??
y,never appreciated how good a dancer *PROPNAME* was until the recent marathons of Dirty Dancing. Kudos where kudos are due.
y,<3 baking cookies
y,"got a white Christmas of her own: hilltop house engulfed in a cloud all day! Thx for pulling through, St. John ;-)"
y,Let go Spartans LETS GO!
y,is getting ready to wrap up her first week in NYC.
y,i think its unholy to be up at this hour twice in two days....
y,phone = dead; chat with me here
y,grrrr bloody personal statement - have spent about 4 hours on it now n still have to get rid of 3 lines - its takin just as long to delete parts as it did to write the whole thing :( :(
y,*PROPNAME* on Modern Family
y,To see you when I wake up Is a gift I didn't think could be real
y,dreams of faraway places basically all the time now...
y,and *PROPNAME* are gonna meet *PROPNAME* on Tuesday :D
y,"""Distance is just a test to see how far love can travel"""
y,"Cthulhumas, Cthulhumas, Cthulhu eats your brains. Oh what fun it is to die in many horrible ways.  Cthulhumas, Cthulhumas, Cthulhu eats your brains. hey.  May you all be touched by his noodly appendage during these holy days."
y,Man date at Hokkaido...SMAAART!
y,RIP Prague nights Fall semester 2007
y,nm... out for a walk to the PIER! llame to make the walk go faster... or to come along :)
y,my fortune cookie tonight didn't even have a fortune...  :(
y,ARGGGGGGGGGGGGG!!!!!!!
y,is officially more than halfway done studying for Step 1. Yikos.
y,frick! my chem class is filled up already and i need it or the next two years of my life is messed up!!!!!
y,has had an interesting start to saturday
y,"Not going to work today...i have a laker game to watch, very important. priorities, priorities."
y,snow snow snow SNOW!!!!!! HERE I COME!!!!
y,wondering if I've got the strength to get through this one : //
y,First day quitting smoking...wish me luck!!!
y,never realized how boring life is until I lost my cable.
y,hates legal writing. A lot. If I'm still awake at 3 am you'll know why.
y,needs one day at a time...sigh
y,c'mon ducks! kill it! i wanna do you
y,"thinks it feels pretty fly to see her tiny shoots of arugula (and spinach, kale, and two types of lettuces) battling the odds!"
y,woke up with Queen in her head.
y,"is still living with your ghost, lonely and dreaming of the west coast. She just wants to feel some sunshine."
y,wants the world to hurry up and end already.....
y,I get $$$$
y,is living life one day at a time
y,You're going to want to read my latest article because this one is about Death Factory. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m12d29-Nothing-to-do-but-visit-the-Factory
y,dying of dysentry...
y,Homecoming was amazing! I had so much fun lol Here's hoping for a fun fright fest :)
y,has one more day in San Jose before he disappears back to the otherness of Sacramento.
y,One of my prospective students just asked me out...is it 3 yet?  This week has been crazy...
y,needs free and lazy costume ideas. The polls are open!
y,just calculated my carbon foot print...SICK!
y,is back in DE for the Dover race tomorrow!
y,is soooo sleepy
y,*PROPNAME* needs to fix its record keeping big time!
y,applying for grad school... sucks balls.
y,I want to travel anywhere..
y,"Is wearing red lipstick, watching movies, hot boys, and her mother screech at the family dog..... ""random"" doesnt even begin to describe this scene"
y,"Dear Jets, Your defense ain't shit. *PROPNAME* is a cry baby who got showed up by *PROPNAME*. You can't touch Miami. Stop debating it."
y,"is simultaneously packing, doing laundry, cleaning, and jamming out.  Ah, productivity."
y,"civ pro for Monday, then home for the weekend :)"
y,is already hard at work!
y,"Well, now time for a near trans-continental train ride!"
y,"just woke up to half an inch of snow and is so happy, she's going outside in her pajamas to sweep it off her porch! That's no sarcasm folks..... I'm really excited. :) 5 days!"
y,"I don't mean to swear, but I am really irritated right now!"
y,Has a fever of 102 :(
y,has to build her facebook app...
y,R.I.P *PROPNAME*! You and your music will alway be in my heart :(
y,"Offer accepted on house, Woo.  Currently Making Angel Food Cake with Choc//hazelnut frosting for *PROPNAME*'s Bday picnic. Also, We bought a lizard with a bad leg to see if we could fix him any better than the pet store. Poor guy."
y,"dem gracias a todos los que vinieron, me ayudaron dem!!!! *PROPNAME*, *PROPNAME*, *PROPNAME* y *PROPNAME* gratcie por tocar  y poner todO! son exitosos..."
y,is sick
y,"Yesterday after school, I got bored and decided to go into the backyard and play with my slingshot. I didn't have any ammo, so I just used peanuts and shot them at trees. I decided to shoot at one really far away. Out of nowhere, a squirrel leaped out of a tree, intercepted the peanut, landed on another tree, ate the peanut, gave me what looked like a thumbs-up, and ran away. Ninja squirrel, you amaze me. MLIA."
y,saw several dead rainbows today :(
y,looking forward to Christmas festivities!
y,"is relaxing at home, and then going for a walk with *PROPNAME*."
y,All the classy broads hit up half price wine night right?...
y,On her way to NOLA!
y,what what! The leaves are a turnin' yellow! I hold the power of the button that lets people in the door..mwawaahh haha
y,Off to see whats left of the Beach Boys (I go white one day a year)
y,Give me some help people what are the aurgements for or agaisnt giving some one`s genetic information without there consent?
y,Watched 9 and. it was fantastic!
y,the new muse album is awesome
y,How does that kind of fallen even happen that quickly?
y,finding a place to live is ridiculously stressful
y,"Please take a long hard look through your textbook, cause I'm history... Off on Urbana adventures!!! Back on the 7th- DUCES!!"
y,is sad to discover that 8+ hours of sleep is needed to keep this old(er) body going.
y,GETS TO SLEEP TONIGHT!!!!!!!!!
y,Have a new IPOD :)
y,"thought some chick was hitting on me last night, but it turned out she was just getting my attention so she could make fun of me for being over 20 and still wearing Abercrombie. FML!"
y,is celebrating with Speaker *PROPNAME* on the passage of health reform in the House
y,"Getting some much needed TLC from mom...and the trap is cleaner than ever, which is nice!"
y,feria del queso en Turrialba...arooo
y,YUPII:) VW !!!
y,stomach wants to kill me ://
y,"had about 15 billion dreams last night and remembers all of them. Nice work, hippocampus :)"
y,is waiting for the progressive man wishing she were at the gym! :-(
y,Jesus said to love others as you love yourself... So FIRST you have to love yourself!!
y,Just one final stands between me and NO CLASS WOOO!!
y,Squirrel!!!
y,is going to eat ice cream cake before lunch.  :D
y,is surprised that *PROPNAME* and *PROPNAME* are engaged. Found out not at Perez..
y,wonders if its just coincidence that mine and my best friend's birthdays are EXACTLY twoo weeks apart.
y,life is way too short and way too good to stress out or worry... :)
y,book-faced HACKED!!!! muahahahahaha
y,is having fun at work.
y,http:////www.q13fox.com//videobeta//watch//?watch=0766bc7f-d0bf-481b-98b5-139cbefddafa&src=front This is the link to the video highlights of the girls game last night. The girls game is at the end.
