y,YAY!!!! i pased wid M =D
y,happy christmas eve!!!!! :D
y,HAPPY NEW YEAR!!!!!!!! i love the sound of fireworks :D
y,white with black polka dots and pink
y,yay!! im finally goin 2 c avatar :D
y,is leaving tomorrow. wtf.
y,is wandering about in the Alaskan wilderness like *PROPNAME*.
y,"is in Homer, AK visiting *PROPNAME*!"
y,just went to a bar with my mom and a bunch of other old people in Alaska. wtf?
y,har mindre enn en måned til Oslo!
y,bare én uke...
y,"alone in marin...5 more pages, thanks lindow... rudy home in less than 2 days... Oslo 8 days!"
y,TRE UKER TIL OSLO.
y,"is in King Salmon, AK."
y,just moved into my dorm... which I share w// 4 guys. ??
y,BARE TO DAGER TIL OSLO!
y,fem dager.
y,wants to be back in AK.
y,just got twilight in norwegian... you can judge me.
y,come to uglebo tomorrow 2230-2...
y,having trouble understanding my roommates when they speak Norwegian at 70000 wpm.
y,gets to see ma and sis tomorrow :)
y,can't cook
y,in kailua... 12 dager til norge...
y,i Bergen
y,roll on you bearsssss
y,why is sjur blasting music at 730 am
y,elsker Oslo.
y,gets to see lil roady in TRE UKER
y,jeg mener at jeg har H1N1 i lungene
y,rudy in oslo tomorrow! :)
y,hates the norwegian immigration center. also the norwegian embassy in san francisco.
y,it's really cold out
y,thanks for the birthday wishes
y,RUDY I OSLO!
y,prøver å forsvare Obama til min norsk romkamerat på norsk og det er utrolig vanskelig.
y,elsker Oslo...
y,er i Sverige.
y,"back in norway, having successfully avoided being sold into sex slavery."
y,is quite close to not being an illegal alien in Norway anymore.
y,come on Bears...
y,everyone's starin at me feet
y,er i Stockholm til tirsdag.
y,er i Stavanger.
y,no longer the dish washing bitch
y,RUDY IS COMING AGAIN!!!
y,jahvid!
y,har bare tre uker i Norge... :( :(
y,so much snow!
y,København
y,hel dag i biblioteket... fjuck
y,fjuck x 3.5
y,Nordea DEATH.
y,ser på samiske nyheter!!! og skal til en samisk konsert på lørdag! SÁMI
y,død
y,RON PAUL FOR NORWAY 2012!!!
y,motherfucking norwegian bureaucratic bullshit. yet again.
y,nesten ferdig... :o
y,is excited to come home but... I don't want to leave Oslo. :(
y,bruker facebook på SAMISK gahaha
y,BEARS WIN
y,ROADY!!!
y,fjuck
y,savner Norge...
y,god jul :D
y,ONE.
y,1.5!
y,kailua
y,2.5!
y,så jan thomas!!! hahhahaha
y,gets to see mama and emmsy in 9 days!
y,det er samefolkets dag!!! :):)
y,prøver å lese asbjørnsen og moes samlede eventyr og kan ikke forstå den rare ortografien... og nå føler jeg meg dum
y,s heart is broken by the Bears. Yet again.
y,tenker på Norge...
y,just went to the nordic house in oakland and got biler og kvikk lunsj og solo!!!
y,narcoleptic
y,"Quote from a Christian Fundementalist idiot: ""Can you prove your point or are you just going to spout out evidence all day?"""
y,has renamed his iPod: *PROPNAME*
y,*PROPNAME* Fails.
y,is quite liking girls aloud
y,Ahhhhhhh! Raisins!
y,"Toblerone, Darth Vader? And then you stab him."
y,There's a Flying hooker watching you hug.
y,What have you got against baboons in Mime?
y,Big Red Button! http:////www.milaadesign.com//bigred.html
y,Computers have feelings too. http:////www.collegehumor.com//article:1752773
y,"Only *PROPNAME* can win ""THE GAME"""
y,"A bag o' weed, A bag o' weed. Oh, everything is Better with a bag o' weed."
y,is watching LOONEY TUNES!
y,"Sex, Drugs, Rock 'n' Roll and COOKIES!"
y,How many people aren't using their *PROPNAME* Ticket?
y,What does the mango smoothie taste like? Does it taste like oranges?
y,is nearly in 40th awake hour.
y,I have my lip Pierced!
y,What flavour do your chihuahuas come in?
y,Napalm is Nature's Toothpaste.
y,There must ALWAYS be a Clown!
y,"Blonde, Blonde, Blonde, Blonde, BLONDE!"
y,AUUUGHH! MY KINDEYS! THE BUTTERY SHRAPNEL! IT BURNS!
y,Back from a Frances!
y,As everyone else is... Any else got Rosemary White as a Tutor?
y,Dolphins can see the future with perfect clarity. That's why they're always screaming!
y,BUBBLES!!
y,Senor Balloony-head sponsors *PROPNAME*!!
y,"I am going to call my kids Ctrl, Alt and Delete. Then if they mess up I will just hit them all at once."
y,*PROPNAME* can win a game of Connect Four in only three moves.
y,"5 'A*'s, 5 'A's, 2 'B's. (For people who I haven't talked to yet.)"
y,Vodka-time.
y,Is converting to pastafarianism. Worship his noodleyness!
y,"is bored as hell, so Interesting people must talk to me."
y,"Sobering up Tonight, from a 2 week drinking spree!"
y,I want *PROPNAME* the Antelope.
y,"Tennis is a fickle sport. No matter how good you are at it, a wall will always be better."
y,"""What the hell is that, *PROPNAME*?"" ""Dunno. Some kind of Cat Dinosaur."""
y,has a Brilliant plan: Vodka Pie!
y,"""Today, I was thinking about the expression 'revenge is a dish best served cold'. Then I considered that 'revenge is sweet'. I've come to the conclusion that revenge is ice cream. MLIA"""
y,"is not drunk, just posessed by a highly retarded ghost."
y,Bored of blonde. Is now Purple.
y,"When life gives you lemons, you burn them with your homemade flamethrower!"
y,"""Hardcore Dancing"" - It looks like epileptic kids trying to swim."
y,http:////notalwaysright.com//when-mood-swings-attack-part-2//522 Last line especially Funny.
y,"Life is like a Grapefruit. It's sort of orangey-yellow and dimpled on the outside, wet and squidgy in the middle. It's got pips inside, too. Oh, and some people have half of one for breakfast."
y,Fear My Mighty Pigeon Army!!!!
y,"Roses are red, violets are blue, I'll fuck you with a rake."
y,"I don't want to die now. I've still got a headache. I don't want to go to heaven with a headache, I'd be all cross and wouldn't enjoy it"
y,"AHHHHH, Facebook Fucked up good."
y,is doing a survey for £5.
y,"The way we were, The chance to save my soul, And my concern is now in vain.  Believe the word, I will unlock my door, And pass the cemetery... gates"
y,"""Say one, more word, I double dare you, BRING IT ON! Its my world, you're in it, It'll take you down in a minute. You can alter your look, and diversify your race, but the truth seems like, a bitch slap In Your Face!"""
y,"Been Watching Pocoyo. You know you're jealous , Bitches!"
y,Might be going to see Toy Story 3D in lunch tomorrow. XD
y,Sanity is nothing more than an excuse for being boring.
y,is Wondering if T-Rexes could Juggles?
y,"It's a Wonderful day, for PIE!"
y,The Eyes! The Red Squirrel Eyes!
y,is Back from adding a *PROPNAME* to the Cambridge Campus.
y,been awake for 12 hours now.
y,Facebook now in 1337.
y,"lol @ ""Never Mind The Buttsecks"""
y,"""I really can't afford to keep eating out this giraffe!"""
y,Just found a dead wasp in a bottle of conditioner. WHAT THE FUCK!!!
y,Has Baileys.... Oh yeah!
y,has some new Airwalks.
y,"has made plans to soak Gummy Beas in Vodka, so they swell up."
y,http:////explosm.net//comics//1777//
y,"NOM, French Biscuits!"
y,"Ambition is like a frog sitting on a Venus Flytrap. The flytrap can bite and bite, but it won't bother the frog because it only has little tiny plant teeth. But some other stuff could happen and it could be like ambition."
y,Has just cooked Some lovely Chicken
y,"""Clubbers in the North of England have taken to using dental syringes to inject Ecstasy directly into their mouths."" ""This dangerous practice is known as 'E by gum!'"""
y,Whoop! Runshaw Time.
y,"Only a Ginger... can call another Ginger, Ginger!!"
y,mmm.... bloody steak.
y,Has self-diagnosed with Vestiphobia.
y,has decided on a new profession: Time-Travelling Porn Star.
y,Curvy Lip Spike be Funnnn!
y,"Rocky, Rocky, Rocky, NO. Rocky, Tomato, Sheep, GO!"
y,Wants a Christmas Samosa.
y,Sleeep Tomorrow. Vimto Now.
y,is on the Viking Offenders Register
y,"His destructive programming is taking effect. He will be irresistibly drawn to large cities, where he will back up sewers, reverse street signs, and steal everyone's left shoe."
y,"For a large part of the 20th Century, Communism tried to destroy Capitalism. Now in the 21st Century, the Capitalists are showing them how it's done!"
y,Has returned from Tesco with Vimto and Blue Curacao!
y,"""What a wonderful cupcake, Pato"""
y,has decided he must get a Penguin tattoo.
y,loves how Facebook forces everyone to refer to themselves in the Third Person.
y,wants 3 THIGNS!
y,Monsters Inc. is ON!
y,"Oh no, Run it's a... BUMBLEBEAR!!!!"
y,Woah. AWESOME PARTY!!!!
y,Ducks cheat at Poker.
y,Henry Loves Crusts!
y,Wine is Umbrella.
y,"Will the various owners of: A silver iPod Mini, a Blue Hoodie, a red scarf and a stick on moustache, please let me know who owns what, so I can return things."
y,Damn... StumbleUpon has stopped working.
y,And I haves 3 things...
y,Haikus are easy. But sometimes they don't make sense. Refrigerator.
y,I HAVE TOES!!!!
y,And IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII-e-IIIIIIIIIIII will always love Noodles.
y,What do you call a gun with three barrels?
y,"You can't rub a pig on a Cheese grater, That's Dangerous."
y,"I don’t wanna bike or fishing pole, I just wanna submarine. I’m gonna keep it in a swimming pool, Gonna keep it nice and clean. I don’t want a fucking pogo stick, I just wanna submarine. Fucking pedal car can suck my dick, Where’s my fucking submarine?"
y,Mmm... Fish Fingers.
y,Anteater Power!!
y,Fuck. My left arm is alseep. I can't move my it from the wrist down.
y,Misfits = Guuuuurd.
y,"""Jätkät hei, mä lähen meneen ny ihan oikeesti"" ""Hei Ankku hei, ennen ku lähet ni kato mitä mä toin sulle"" ""Ei jumalauta, hyvännäkönen. Siis eiks tää oo siis...."" ""On on, sixpack, kyllä"" ""Eihän sun ois tarvinnu hyvä mies, sitä paitsi meill' on noita väkeviä"" ""Nii nii, mut aamuks!"""
y,is so watching Lilo & Stitch.
y,is watching insects. Insects are Silly.
y,loves Jam.
y,I need some CHEESE!
y,Mmm... Liquid Kryptonite!
y,Err:509
y,"has a pile of Beer, many Spirits, and one can of Strongbow."
y,The Buddhist Hamburger joint: They'll make you one with everything.
y,What would bacon do?
y,has just taken apart his speakers to amplify his headphones.
y,Strange Quarks are strange.
y,Wants a Lovely Buttery Baked Potato...
y,has bought stripey Toe socks.
y,wants a Neon Cactus.
y,Vimto + Curacao = Black + Tasty!!!
y,WHO EATS ICE CREAM AT CHRISTMAS?!
y,Damn Powercuts!!!!
y,"Everyone drank all the beer, all the spirits, But the one can of strongbow still remains!"
y,"""Please tell me you don't actually own a cloak"", ""I Own SEVERAL!"""
y,Satan's Furry JamHats
y,is a Pastry Whore.
y,"""Hakuna Matata"" is Swahili!"
y,There's no Pirate Translation for the Dislike Button!!!
y,Free Bar on Thursday!!!
y,Yesterday I discovered that it's almost impossible to tell the difference between a very heavy Scouse accent...        ...and French
y,http:////www.theonion.com//content//node//67259
y,PURPLE PENGUIN!!!   ...of death.
y,FUCK YEAH! *PROPNAME* 'Ass-raped by *PROPNAME*.
y,is fucking Ill.
y,has got a Fever. Anyone know the one and only prescption? lol
y,House to myself... Time for booze...
y,has a MOTHERFUCKING BLACKLIGHT!!!
y,& *PROPNAME* *PROPNAME* *PROPNAME* dance on Donkey Sancturies.
y,XD Black Hair!!!
y,has Just lost the Game.
y,Penguins don't have pockets.
y,"""Oh hi; I'm here from the Internet."", ""What are you doing!?"", ""Gluing Captions to your cats."""
y,Royal Instiution Christmas Lecture. Trees Are EVIL!
y,3!!!
y,MOTHERFUCKING CHRISTMAS!
y,"""I do not fear death. I had been dead for billions and billions of years before I was born, and had not suffered the slightest inconvenience from it."""
y,There's a flying hooker watching you hug! Go away hooker...
y,has now gone BLONDE!
y,still Covered in Beeeees!
y,"Sic vis pacem, para bellum."
y,SOOTY PUPPET!
y,has just watched *PROPNAME* saw *PROPNAME* in half.
y,"I generally dislike *PROPNAME*. I do not find his form of ""Comedy"" Amusing."
y,All MY amplifiers go to 12!!!
y,*PROPNAME* 
y,It's not premarital sex if no-one will marry you...
y,Mmm... Damn new fucking children only watching blonde people fuck.
y,FUck.... Laptop sleeps retaredely slop whjen i'm wasted.
y,Leprechaun Pikachu!!
y,OMFG *PROPNAME* is in Elf...
y,"Sand is overrated. It's just tiny, little rocks...."
y,Whooop! Runshaw's Off. To the Sledging...
y,"Those who died are justified, for wearing the badge, they're the chosen whites. You justify those that died by wearing the badge, they're the chosen whites"
y,Way runshaw out tomorrow as well.
y,"Fuck you Runshaw, I want to sleep tomorrow."
y,and *PROPNAME*. Leaders of an Awesome (yet possibly painful) New World Order.
y,"""I'm Covered in Bees!"""
y,I want to reconcile the violence in your heart. I want to recognize your beauty is not just a mask. I want to exorcise the demons from your past. I want to satisfy the undisclosed desires in your heart. ?
y,I was right. Glee has ruined Don't Stop Believin'.
y,"I dream of a better tomorrow, where chickens can cross the road and not be questioned about their motives."
y,"What? … The Carthaginians are attacking? God, I knew they'd do that. What? … They are attacking over the Alps? Damn, I knew they'd do that. What? … They're coming on elephants? … Where'd they get the elephants? There aren't any elephants in Europe."
y,"is so Fucking Rock, so Goddamn Rock, so Motherfucking Rock!"
y,I Fucking Hate *PROPNAME*...
y,Where's my Fucking Submarine?!
y,"If you stick with a Rubik's Cube long enough, all the sides end up Red."
y,"If an infinite number of rednecks riding in an infinite number of pickup trucks fire an infinite number of shotgun rounds at an infinite number of highway signs, they will eventually produce all the world's great literary works in Braille"
y,*PROPNAME* skips like a Gay Raptor.
y,I feel I must concede Defeat on this matter. *PROPNAME* is definately not Short.     (HONEST!)
y,"Some people are like Slinkies. They don't really have a purpose, but they still bring a smile to your face when you push them down the stairs."
y,has just now watched the first ever Tom & Jerry cartoon. From before they were actually called Tom and Jerry. How very awesome was *PROPNAME*.
y,"My husband's Dead, My Son's a leper. Watch me Tapdance!"
y,"XD. Penguin is one of few English words with Welsh Origins, It means White Head."
y,I quite like my name at the Moment.
y,Ambition is a poor excuse for not having enough sense to be lazy.
y,The Silent killers are... Rocket Dinosaurs... In Space.
y,"You Are What You Eat: ""I Prefer Cheese & Crackers!"""
y,Absolut Zero: The Freezing Temperature of Vodka.
y,“What? Beavers are real? I thought they were mythical creatures!”
y,has just watched The Shawshank Redemption and is about to watch Pulp  Fiction. Excellent Night.
y,My Haves teh Vimtoooo!!!
y,"*PROPNAME* is Psychic, the Scurvy Curve!"
y,First proper Hangover today: Good start to 2010.
y,"""Cows - The Natural Predators of the Dyslexics"""
y,"There's no one like you. I can't wait for the nights with you. I imagine the things we'll do, I just wanna be loved by you. ?"
y,Schoools out for... Winter?
y,"DAMN YOU, JAM!!"
y,The Toughest Decision of my life: Download or Sonisphere?
y,*PROPNAME* is a sexy Marshmallow Beast.
y,Parent's Evening + Bomb Scare = Mucho Chaos.
y,is afraid of getting raped in the woods by a bear in a clown suit.
y,Woop! Booze Haul...
y,"Meet *PROPNAME*, My imaginary Donkey."
y,"I don't know how they did it, but Tom and Jerry have just managed to make Drowning Kittens in a sack, funny."
y,"""Welcome to your new, simplified home page."" How the fuck is it simplified? They've just piled all the shit possible onto to page..."
y,"""Ah *PROPNAME*. Big Giant Robot Camels."""
y,"""Wait, people weren’t the first mammals?"" *pauses* ""Oh, no, of course.  The dinosaurs were here before us!"""
y,“What’s ROFLMAO?! Is it ‘Rolling Around With My Fist In My Arse?’”
y,is Watching *PROPNAME* XY instead of doing the mass of Computing I have to do for tomorrow.
y,Giraffe
y,"""What's Normal?"", ""What's Home?"", ""What are Cows?"""
y,MAN THONG!!
y,"Fuck Yeah! Wales have won, and I quite enjoy the irony of celebrating with scotch."
y,"has Shiny, Greeny-Blue Hair! Fuck Yeah!"
y,Chocolate Fish!
y,"Of all my 80,000,000 ancestors, one of them MUST be Winnie the Pooh."
y,My mouse is suicidal...
y,Excellent. All of the new A7X album's Drums will be The *PROPNAME*'s Handiwork.
y,Mulan... Fuck Yeah! lol
n,NYC on 8//18!!!!!!!!
n,My skull is way too sexy with his rabbit ears. His name is *PROPNAME* and was named after *PROPNAME* on Grey's Anatomy.
n,is very happy with her very first scrubs!!! :D
n,cooking ?? + ????! >?<
n,only has $6.78 in her bank account. should I sell my skull?
n,insomnia. help me! (vodka?)
n,everything isn't always perfect.
n,"today was a failure. impression was bad. exit quiz was bad. everyone, hand me over your vodka."
n,I wish we don't have our damn necks.
n,is affraid of not getting married before she turns 35.
n,is up all night for no reason..
n,"Dear Chicago, what should I do when I miss you so much? :'("
n,pulling sequential allnighters + having 2am McDonalds + no time for skin care make-ups + can't stop coughing = a sad fat female zombie-like human being named Soo.
n,got crazy studying for the midterm.
n,had gummy worms for snack and thought of arteries and veins. oh my freaking god.
n,someone get me a ticket to chicago please and i'll love you forever and ever and ever.
n,is coughing like an old lady a day before her death.
n,is a happy human being :D
n,is living life fully.
n,First Snow in the City and I was out in the snow~!!! .........alone.
n,Is AT&T really that bad in NY? sprint vs. at&t if not getting verizon? :$
n,is sick.. again.... :'(
n,i feel like the only reason i'm here is to develop my test taking skills.
n,insomnia help...! tips anyone?
n,Thanksgiving in 2 days but I'm more excited about Christmas already! >< ? ............. damn it....
n,time to explore some fancy restaurants in the city. yumyum + my mom's $$$$$$$.
n,1 down. 17 more to go then we finally get to sleep more than 4 hours a day.
n,is in love with veniero's pastry <3 <3 muah muah
n,partay. for few hours.
n,O... M.... G.......!!!!!!!!!!!!!!!!!!!!!!!!
n,got old within last few days and will probably get deteriorated by the end of final exams.
n,someone motivate me to study plz...
n,1st semester as a D1 is OFFICIALLY DONE!!!!!!!!!!!!!!!!!!!!!
n,will work out at least 3 times a week !!!
n,is :D !
n,i need to grow up.
n,I <3 MY LIFE.
n,I LOVE ANATOMY VERY MUCH
n,"dear weekly quiz, r u F kidding me?"
n,Err:510
n,butterflies in my stomach :$
n,chicago for spring break in early march? should i?
n,i don't feel like studying this semester AT ALL.
n,"for the united fans reading, dont worry be happy 92-93: LWDW. Champions. 95-96: LWWW. Champions. 96-97: WDDD. Champions. 98-99: DDWW. Champions. 00-01: WDDW. Champions 02-03: WDDW. Champions. 07-08: DDLW. Champions. 08-09: DWLD. Champions. 09-10: WL…."
n,"just read the mark hughes interview in the mirror, unbelieveable ego to have after 6 games, puts mourinho in the shade"
n,got a job working on the seasfront..love it!
n,"""The road of excess leads to the palace of wisdom."""
n,tip for today..never talk to a potential employer when drunk
n,tony gubba does my nut in
n,got sick of the crap £5 haircuts so upgraded to the £22 haircut today.still crap.
n,owen gets the number seven?! you just have to love the balls on ferguson
n,"No time table on life, always follow your heart"
n,any cougars in ross?
n,Any *PROPNAME* Jokes?
n,"Barcelona, bueno aires, rio de janerio, san diego...cant make up my mind"
n,*PROPNAME* to miss play off....good start to the day ;)
n,really looking forward to sunday
n,"being robbed of 3 points is one thing but a world cup? the late seed, a deflection and *PROPNAME* doing a cameo...fuck me its too much"
n,classic reality check from keane
n,well holy shit i think we could make the world cup yet...
n,Just watched the *PROPNAME* press conference...3 years in england and he's still using a translator!...explains a lot..dont need brains to have talent
n,money is a disease
n,down to 10 men and we're still kicking arse
n,wants to learn how to make French macaroons
n,is turning into a hermit
n,is back in the left coast
n,gets to play asian nanny today!
n,J'ai ne sais pas
n,needs sleep...in Baltimore
n,is in love with the Lincoln Memorial...<3
n,is looking at old travel pictures...uh oh...
n,is re-evaluating...again
n,is cooking chicken adobo tonight!
n,wants to join the circus or pack parachutes
n,anyone want to sublease my pretty North Beach studio so I can spend the rest of my life traveling?
n,has bangs
n,"s landlord brought someone to do work on my apartment and he totally recognized my place from tv...lol, I guess that's more of my 15 minutes...<3"
n,might have to trade in bastille day celebrations for a nice quiet night in my apartment...if anyone wants to hang tonight let me know.
n,would rather have too many dreams and reach half of them then not enough dreams to reach for.
n,wonders if it's a better idea to stay home and not celebrate Hemingway's birthday with free absinthe drinks since I think I'm getting sick :(
n,has the Camino De Santiago on my mind again...the effects of receiving emails from my Spaniard friends.
n,is a sucker for academics
n,"is sad the wood furniture making class is full...small business, voice, and either beginning principles of fashion design or beginning theatre?"
n,stupid t-mobile commercial being filmed in SF today...totally reminding me how much I miss jumping out of planes.
n,"wants to take a trip through Tunisia, Egypt, Greece, Turkey, Lebanon, Israel, Jordan, Bhutan, Kazakhstan, Xinjiang (China), Mongolia, and end up in Shanghai to see old friends and maybe throw in Hainan for some beachy fun...ok magic travel fairy do your t"
n,"Il est difficle de vaincre ses passions, et impossible de les satisfaire."
n,"is becoming sentimental as I work on the notes for my novel...""if you're friends with __ you must either be gorgeous or brilliant and from our conversation I must say it's both."""
n,really wants to take French and Arabic but then I really won't have any free time in the fall
n,"*PROPNAME* of all trades, master of none, though oft times better than master of one!"
n,starting to feel like my old self again
n,"<3's united's frequent flyer miles sale...I have enough miles to fly anywhere except Australia...hmm, where to go?"
n,"""runs like a girl, but she runs fast"" -thanks Jo :P"
n,I think I'm addicted to buying Chinese stocks...time to look for domestic investments again?
n,kind of likes getting up early and getting more done in my morning than I would otherwise
n,turns out I actually am allergic to my work
n,wonders what can go wrong?
n,just made vegan cayenne cupcakes filled with salted caramel sauce and drizzled with lavender icing...from scratch!
n,wants to watch *PROPNAME* & *PROPNAME* minus the *PROPNAME* portion...what a way to satisfy both the francophile and foodie in me
n,is excited for the newest movie adaptation of Brave New World!  <3 *PROPNAME*
n,À coeur vaillant rien d'impossible.
n,"is drunk, thnak god for summer fridays at work"
n,wishes I had a professional kitchen to play in
n,"wishes someone else would take my next profile picture, I feel they're all looking the same now."
n,You do not merely want to be considered just the best of the best. You want to be considered the only ones who do what you do
n,wonders how people can be so retarded...either that or I'm just feeling bitchy today
n,adores my watercolor pencils <3
n,"wishes I was in Spain, this would totally be siesta time"
n,had the yummiest dinner at The House <3
n,can't keep having Sundays like yesterday...
n,can't wait to try Commis
n,"went on a 5 hour trek from my apartment in North Beach along the water front, over the Golden Gate Bridge to Marin and back again...needless to say I'm resting tonight"
n,loves how life is fun but oh so drama free. :D
n,"spent all weekend looking for flats but ended up buying three pairs of hot looking heels...I really, really tried this time :("
n,wonders why Spain keeps calling to me...
n,needs a new hobby
n,loving my lunch from carte415
n,has nightmares about badly made cupcakes
n,what's with backhanded compliments...twice in one day I was called a diamond in the rough
n,is flattered
n,taking this from my brother's status:  If a con is the opposite of pro... does that make congress the opposite of progress?
n,has travel on my mind
n,always loves seeing *PROPNAME*!  That girl is getting feisty :)
n,had a dream last night that I was opening up a shop and booking a last minute trip to shanghai
n,"just booked tickets to New York October 29th thru Nov 3rd, who wants to join me for Halloween in NYC?"
n,wants to make dairy free treats for all my lactose intolerant friends. =)
n,has been accepted into the cupcake contest for my Bombay Elvis cupcake...oh it's on!
n,"what fun, I ran into an old college friend at my fashion design class!"
n,misses being naive...now I'm jaded and waiting for something to excite me
n,"can't wait to watch, ""Coco Before Chanel"""
n,needs a change
n,over today...should have gone to pastry school after deciding law school wasn't for me
n,wo ying gai zai xue zhong wen.
n,"can't sleep, feeling creative"
n,*PROPNAME* Race for the Cure
n,"just wants to bake yummy treats, write, learn languages, travel, organize philanthropical events, and debate philosophy over bottles of wine...that is my ideal life."
n,"is tempted to skip my voice class today, go home, and make myself some udon or soon tofu stew"
n,wonders how I keep getting convinced to make cupcakes...making mini vegan version of my bombay elvis cupcakes and trying out a mini red velvet and cream cheese with cabernet some how mixed in...I'll figure it out
n,"no matter how long I've been out of high school I'll always fall victim to the Mission ""curse"""
n,had the most surreal day Saturday
n,"just realized, the longer I'm made to wait, the less I want it."
n,is wondering what is up with all these migraines all of a sudden. :(
n,made my bombay elvis cupcakes(chocolate curry and banana cupcakes with peanut butter frosting) and chocolate bacon cupcakes
n,is having yummy food tomorrow instead of voice class...I'll probably pay for this once midterm recitals come around...
n,is making things happen!
n,is trying to figure out what song to sing for my final
n,used to darken my freckles with brown eyeliner when I was in high school
n,is so fickle
n,is thinking a trip to Shanghai is long over due...lil' Shanghai is all growns up since I left it!
n,"13.1 miles, it's on!"
n,absolutely adores life :D
n,sometimes dreams do come true *fingers crossed*
n,swim then sauna...that's what I call cross training
n,thinks everyone should have goals...just don't judge me for mine ;)
n,bleed through my running shoe...
n,"ran, did hill work, yoga, juiced, made an egg white and spinach omelette, and payed my bills...love getting so much done before work :)"
n,"<3's all the lovely, positive people in my life"
n,"running in the rain then making my ""red wine and cheese pairing"" cupcake and working on a business outline"
n,wonders what's causing my recent insomnia...
n,misses my girl crush...she's just coolness personified
n,just needs to keep reminding myself it's only for one more month...I so need a relaxing run tonight
n,is tempted to just disappear into the mountains of Tibet for a while...
n,gets super happy every time I hear my favorite Christmas song :D
n,what a day!
n,"is trying to figure out my next travel plans...where, with who, how long, when, etc"
n,is hoping someone has a red dress I can borrow for wednesday
n,in Baltimore until Thursday.
n,is just that good...
n,is creeped out...the owner of a new restaurant by my office offered me lunch and then followed me into Walgreens while I was running errands.
n,"is going to miss my coworkers....drinks tomorrow, 5:30 at 5A5, then karaoke tbd"
n,is excited to have convinced just about everyone in the office to go to happy hour tonight!
n,wonders why my coworkers always want to drink on my running days...
n,s Tuesday sucked...but Wednesday is another day.
n,s coworkers make me laugh soooooo much <3 :D
n,<3's my friends
n,wonders why boys never talk to me
n,"is switching back to my 510 phone number and dropping the 415, send me a note if you don't have the number."
n,gets to play Asian nanny today!!
n,is looking forward to the weekend
n,m-u-s-t stop looking at maps...
n,kids running the office and Santa singing songs...oh it must be close to Christmas!
n,"can't sleep, clowns will eat me (points to anyone who knows the reference)"
n,Merry Christmas my loves!
n,Delam barat tang shode
n,is finishing up my last day at work...I'm going to miss my lil' SF AOL family
n,"Tell             me and I'll forget,            show me and I may remember, involve me and I will understand. -- Confucius"
n,"has started 2010 very Asian...Hong Kong hair salon, milk tea, and pop corn chicken...love"
n,"lunch, STAR Holiday party, UPenn Holiday party, Churchkey Holiday party....oh Thursday, you will kill me"
n,"is excited for an old fashion cocktail party tonight, time to pull out my old fave, vodka gimlets, throw on some pearls and channel *PROPNAME* to go with the short hair."
n,needs a massage and s.l.e.e.p.
n,"is home, but can't relax yet...I swear I'm more busy now than when I was working"
n,"running, photo shoot, playing Asian Nanny!"
n,believe in yourself and life and consequently life will believe in you.
n,you only live once
n,this whole not really traveling in January was the worst idea ever
n,opened up a bottle of cava because I wanted a mimosa with my dinner...now I just realized I kind of have to finish the bottle myself...uh oh
n,is traumatized
n,"can only take so much shopping, drinking, going out to dinners, hanging out,playing with babies, and flying to random cities...hurry up half marathon, as soon as you're over I get to do some real travel..."
n,had everything go wrong for dinner tonight but ended up exactly where I needed to be for yet another job prospect even though I wasn't looking for one.
n,Live as if you will die tomorrow.  Learn as if you will live forever. http:////www.ted.com//talks//ben_dunlap_talks_about_a_passionate_life.html
n,died a little bit inside turning down an overland trip from Istanbul to Cairo :....(
n,is a lady of leisure...
n,"La critique est aisée, mais l'art est difficile."
n,"just turned down a series of paid ads for 944 and a Motocross ad all because I won't be around for February...lol, but what a nice ego boost"
n,running and ramen...what an awesome Tuesday night!
n,is super stoked to be THAT much closer to getting to volunteer at one of my fave nonprofits in SF!!!!!
n,yay family day...but it's not even my family
n,come out to support Haiti tonight either at the Starlight Room or the Independent
n,"rain, tea, and jazz...sounds like a perfect night for writing :)"
n,is enjoying (f)unemployment to the fullest
n,should really sleep
n,is wondering if I have enough room in my passport for this trip...do I have enough time to get pages added?
n,ok I can either spend a day in D.C. 2//17 or stay overnight in LA 2//16...thoughts?
n,can't wait to see what lectures come out of TED2010 !!
n,dear life..you rock...love *PROPNAME* dear *PROPNAME*...stop spending me...love your bank account
n,Go to urbandictionary.com and look up your first name using their search engine. Copy this in your status and what Urban Dictionary says about your name in the first comment.
n,got past the biggest hurdle...the trip is on!
n,"loves all my friends, they care if my drunk ass gets home <3"
n,"wonders, if we only surround ourselves with good people does that mean we lose the opportunity to understand the negative?"
n,is getting nervous for my first half marathon tomorrow
n,"alright doppleganger, I used to get the most random ones...but I think *PROPNAME* was the only one that made some sense."
n,<3's my purple tights and movie night :)
n,is having an off day...C'est la vie...tomorrow is another day :)
n,really?!
n,"Dear Sunday, you rocked,  love *PROPNAME* :)"
n,earned another freckle or two from running the *PROPNAME* Marathon today!!
n,Qu'est-ce qu'il y a ?
n,just booked the rest of my flights!!!  Hellllooooo adventure!!
n,", if you're going to get sick, do it now...you have exactly one week to recover..."
n,is starting to wonder if I enjoy life TOO much...<3 my friends!!
n,is *PROPNAME*
n,"has been watching a ton of disney movies instead of getting anything done...on that note, Aladdin is still my favorite in terms of songs and I <3 how all the female characters are so headstrong"
